,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,vehicle_max_model,vehicle_min_model,cargo_all_model,cargo_max_model,cargo_min_model,passenger_all_model,passenger_max_model,passenger_min_model,no_all_count,no_max_count,no_min_count,cargo_all_count,cargo_max_count,cargo_min_count,passenger_all_count,passenger_max_count,passenger_min_count,volume_all,volume_max,volume_min,etc_all_count,etc_max_count,etc_min_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,day,hour,minute,week,weekend
2016-09-19 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,2.0,10.0,9.0,11.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.0,13.0,15.0,13.0,14.0,14.0,1.1,1.44444444444,1.36363636364,1.625,1.4,1.55555555556,10.0,9.0,11.0,8.0,10.0,9.0,27.0,80.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,8.0,4.0,2.0,0.0,1.40350877193,,,19,5,40,0,0
2016-09-19 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,1.0,2.0,1.0,9.0,11.0,8.0,10.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,13.0,15.0,13.0,14.0,14.0,21.0,1.44444444444,1.36363636364,1.625,1.4,1.55555555556,1.5,9.0,11.0,8.0,10.0,9.0,14.0,39.0,90.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,14.0,8.0,5.0,2.0,0.0,1.47540983607,,,19,6,0,0,0
2016-09-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,1.0,2.0,1.0,3.0,11.0,8.0,10.0,9.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15.0,13.0,14.0,14.0,21.0,36.0,1.36363636364,1.625,1.4,1.55555555556,1.5,1.33333333333,11.0,8.0,10.0,9.0,14.0,27.0,58.0,113.0,36.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,27.0,8.0,8.0,3.0,0.0,1.43037974684,,,19,6,20,0,0
2016-09-19 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,2.0,1.0,3.0,6.0,8.0,10.0,9.0,14.0,27.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,13.0,14.0,14.0,21.0,36.0,52.0,1.625,1.4,1.55555555556,1.5,1.33333333333,1.33333333333,8.0,10.0,9.0,14.0,27.0,39.0,71.0,150.0,52.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,39.0,8.0,13.0,6.0,0.0,1.40186915888,,,19,6,40,0,0
2016-09-19 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,2.0,1.0,3.0,6.0,17.0,10.0,9.0,14.0,27.0,39.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.0,14.0,21.0,36.0,52.0,78.0,1.4,1.55555555556,1.5,1.33333333333,1.33333333333,1.34482758621,10.0,9.0,14.0,27.0,39.0,58.0,127.0,215.0,78.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,58.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,58.0,9.0,30.0,17.0,1.0,1.36942675159,,,19,7,0,0,0
2016-09-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,1.0,3.0,6.0,17.0,25.0,9.0,14.0,27.0,39.0,58.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.0,21.0,36.0,52.0,78.0,87.0,1.55555555556,1.5,1.33333333333,1.33333333333,1.34482758621,1.22535211268,9.0,14.0,27.0,39.0,58.0,71.0,123.0,288.0,87.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,71.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,71.0,9.0,54.0,25.0,1.0,1.32110091743,,,19,7,20,0,0
2016-09-19 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,3.0,6.0,17.0,25.0,47.0,14.0,27.0,39.0,58.0,71.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,21.0,36.0,52.0,78.0,87.0,163.0,1.5,1.33333333333,1.33333333333,1.34482758621,1.22535211268,1.28346456693,14.0,27.0,39.0,58.0,71.0,127.0,153.0,437.0,163.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,127.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,127.0,14.0,99.0,47.0,1.0,1.3005952381,,,19,7,40,0,0
2016-09-19 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,6.0,17.0,25.0,47.0,43.0,27.0,39.0,58.0,71.0,127.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,36.0,52.0,78.0,87.0,163.0,139.0,1.33333333333,1.33333333333,1.34482758621,1.22535211268,1.28346456693,1.13008130081,27.0,39.0,58.0,71.0,127.0,123.0,161.0,555.0,163.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,127.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,127.0,27.0,141.0,47.0,3.0,1.24719101124,,,19,8,0,0,0
2016-09-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,17.0,25.0,47.0,43.0,57.0,39.0,58.0,71.0,127.0,123.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,52.0,78.0,87.0,163.0,139.0,171.0,1.33333333333,1.34482758621,1.22535211268,1.28346456693,1.13008130081,1.11764705882,39.0,58.0,71.0,127.0,123.0,153.0,167.0,690.0,171.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,153.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,153.0,39.0,195.0,57.0,6.0,1.20840630473,,,19,8,20,0,0
2016-09-19 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.0,25.0,47.0,43.0,57.0,57.0,58.0,71.0,127.0,123.0,153.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,78.0,87.0,163.0,139.0,171.0,181.0,1.34482758621,1.22535211268,1.28346456693,1.13008130081,1.11764705882,1.12422360248,58.0,71.0,127.0,123.0,153.0,161.0,138.0,819.0,181.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,161.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,161.0,58.0,246.0,57.0,17.0,1.18181818182,,,19,8,40,0,0
2016-09-19 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,25.0,47.0,43.0,57.0,57.0,42.0,71.0,127.0,123.0,153.0,161.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,87.0,163.0,139.0,171.0,181.0,188.0,1.22535211268,1.28346456693,1.13008130081,1.11764705882,1.12422360248,1.12574850299,71.0,127.0,123.0,153.0,161.0,167.0,174.0,929.0,188.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,167.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,167.0,71.0,271.0,57.0,25.0,1.15835411471,,,19,9,0,0,0
2016-09-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,47.0,43.0,57.0,57.0,42.0,44.0,127.0,123.0,153.0,161.0,167.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,163.0,139.0,171.0,181.0,188.0,167.0,1.28346456693,1.13008130081,1.11764705882,1.12422360248,1.12574850299,1.21014492754,127.0,123.0,153.0,161.0,167.0,138.0,144.0,1009.0,188.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,167.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,167.0,123.0,290.0,57.0,42.0,1.16110471807,,,19,9,20,0,0
2016-09-19 07:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,43.0,57.0,57.0,42.0,44.0,40.0,123.0,153.0,161.0,167.0,138.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,139.0,171.0,181.0,188.0,167.0,208.0,1.13008130081,1.11764705882,1.12422360248,1.12574850299,1.21014492754,1.19540229885,123.0,153.0,161.0,167.0,138.0,174.0,148.0,1054.0,208.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,174.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,174.0,123.0,283.0,57.0,40.0,1.15065502183,,,19,9,40,0,0
2016-09-19 07:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,57.0,57.0,42.0,44.0,40.0,23.0,153.0,161.0,167.0,138.0,174.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,171.0,181.0,188.0,167.0,208.0,163.0,1.11764705882,1.12422360248,1.12574850299,1.21014492754,1.19540229885,1.13194444444,153.0,161.0,167.0,138.0,174.0,144.0,104.0,1078.0,208.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,174.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,174.0,138.0,263.0,57.0,23.0,1.15048025614,,,19,10,0,0,0
2016-09-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,57.0,42.0,44.0,40.0,23.0,28.0,161.0,167.0,138.0,174.0,144.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,181.0,188.0,167.0,208.0,163.0,176.0,1.12422360248,1.12574850299,1.21014492754,1.19540229885,1.13194444444,1.18918918919,161.0,167.0,138.0,174.0,144.0,148.0,111.0,1083.0,208.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,174.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,174.0,138.0,234.0,57.0,23.0,1.16201716738,,,19,10,20,0,0
2016-09-19 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,42.0,44.0,40.0,23.0,28.0,24.0,167.0,138.0,174.0,144.0,148.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,188.0,167.0,208.0,163.0,176.0,131.0,1.12574850299,1.21014492754,1.19540229885,1.13194444444,1.18918918919,1.25961538462,167.0,138.0,174.0,144.0,148.0,104.0,122.0,1033.0,208.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,174.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,174.0,104.0,201.0,44.0,23.0,1.18057142857,,,19,10,40,0,0
2016-09-19 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,44.0,40.0,23.0,28.0,24.0,22.0,138.0,174.0,144.0,148.0,104.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,167.0,208.0,163.0,176.0,131.0,139.0,1.21014492754,1.19540229885,1.13194444444,1.18918918919,1.25961538462,1.25225225225,138.0,174.0,144.0,148.0,104.0,111.0,111.0,984.0,208.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,174.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,174.0,104.0,181.0,44.0,22.0,1.20146520147,,,19,11,0,0,0
2016-09-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,40.0,23.0,28.0,24.0,22.0,19.0,174.0,144.0,148.0,104.0,111.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,208.0,163.0,176.0,131.0,139.0,157.0,1.19540229885,1.13194444444,1.18918918919,1.25961538462,1.25225225225,1.2868852459,174.0,144.0,148.0,104.0,111.0,122.0,82.0,974.0,208.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,174.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,174.0,104.0,156.0,40.0,19.0,1.21295143213,,,19,11,20,0,0
2016-09-19 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,23.0,28.0,24.0,22.0,19.0,26.0,144.0,148.0,104.0,111.0,122.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,163.0,176.0,131.0,139.0,157.0,134.0,1.13194444444,1.18918918919,1.25961538462,1.25225225225,1.2868852459,1.20720720721,144.0,148.0,104.0,111.0,122.0,111.0,91.0,900.0,176.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,148.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,148.0,104.0,142.0,28.0,19.0,1.21621621622,,,19,11,40,0,0
2016-09-19 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,28.0,24.0,22.0,19.0,26.0,15.0,148.0,104.0,111.0,122.0,111.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,176.0,131.0,139.0,157.0,134.0,109.0,1.18918918919,1.25961538462,1.25225225225,1.2868852459,1.20720720721,1.32926829268,148.0,104.0,111.0,122.0,111.0,82.0,104.0,846.0,176.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,148.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,148.0,82.0,134.0,28.0,15.0,1.24778761062,,,19,12,0,0,0
2016-09-19 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,24.0,22.0,19.0,26.0,15.0,20.0,104.0,111.0,122.0,111.0,82.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,131.0,139.0,157.0,134.0,109.0,114.0,1.25961538462,1.25225225225,1.2868852459,1.20720720721,1.32926829268,1.25274725275,104.0,111.0,122.0,111.0,82.0,91.0,91.0,784.0,157.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,122.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,122.0,82.0,126.0,26.0,15.0,1.26247987118,,,19,12,20,0,0
2016-09-19 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,22.0,19.0,26.0,15.0,20.0,31.0,111.0,122.0,111.0,82.0,91.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,139.0,157.0,134.0,109.0,114.0,126.0,1.25225225225,1.2868852459,1.20720720721,1.32926829268,1.25274725275,1.21153846154,111.0,122.0,111.0,82.0,91.0,104.0,122.0,779.0,157.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,122.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,122.0,82.0,133.0,31.0,15.0,1.25442834138,,,19,12,40,0,0
2016-09-19 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,19.0,26.0,15.0,20.0,31.0,19.0,122.0,111.0,82.0,91.0,104.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,157.0,134.0,109.0,114.0,126.0,118.0,1.2868852459,1.20720720721,1.32926829268,1.25274725275,1.21153846154,1.2967032967,122.0,111.0,82.0,91.0,104.0,91.0,117.0,758.0,157.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,122.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,122.0,82.0,130.0,31.0,15.0,1.2612312812,,,19,13,0,0,0
