,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,vehicle_max_model,vehicle_min_model,cargo_all_model,cargo_max_model,cargo_min_model,passenger_all_model,passenger_max_model,passenger_min_model,no_all_count,no_max_count,no_min_count,cargo_all_count,cargo_max_count,cargo_min_count,passenger_all_count,passenger_max_count,passenger_min_count,volume_all,volume_max,volume_min,etc_all_count,etc_max_count,etc_min_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,day,hour,minute,week,weekend
2016-09-19 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,4.0,9.0,10.0,13.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,18.0,18.0,21.0,20.0,4.0,1.5,2.0,1.8,1.61538461538,1.66666666667,2.0,4.0,9.0,10.0,13.0,12.0,2.0,13.0,87.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13.0,2.0,3.0,2.0,0.0,1.74,,,19,6,20,0,0
2016-09-19 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,9.0,10.0,13.0,12.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,18.0,21.0,20.0,4.0,10.0,2.0,1.8,1.61538461538,1.66666666667,2.0,1.25,9.0,10.0,13.0,12.0,2.0,8.0,32.0,91.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,13.0,2.0,4.0,2.0,0.0,1.68518518519,,,19,6,40,0,0
2016-09-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,10.0,13.0,12.0,2.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,21.0,20.0,4.0,10.0,14.0,1.8,1.61538461538,1.66666666667,2.0,1.25,1.07692307692,10.0,13.0,12.0,2.0,8.0,13.0,39.0,87.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,13.0,2.0,4.0,2.0,0.0,1.5,,,19,7,0,0,0
2016-09-19 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,2.0,2.0,2.0,13.0,12.0,2.0,8.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,21.0,20.0,4.0,10.0,14.0,10.0,1.61538461538,1.66666666667,2.0,1.25,1.07692307692,1.25,13.0,12.0,2.0,8.0,13.0,8.0,31.0,79.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,13.0,2.0,6.0,2.0,0.0,1.41071428571,,,19,7,20,0,0
2016-09-19 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,2.0,2.0,2.0,5.0,12.0,2.0,8.0,13.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,20.0,4.0,10.0,14.0,10.0,14.0,1.66666666667,2.0,1.25,1.07692307692,1.25,1.07692307692,12.0,2.0,8.0,13.0,8.0,13.0,43.0,72.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,13.0,2.0,11.0,5.0,0.0,1.28571428571,,,19,7,40,0,0
2016-09-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,2.0,2.0,2.0,5.0,9.0,2.0,8.0,13.0,8.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.0,10.0,14.0,10.0,14.0,39.0,2.0,1.25,1.07692307692,1.25,1.07692307692,1.21875,2.0,8.0,13.0,8.0,13.0,32.0,46.0,91.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,32.0,2.0,20.0,9.0,0.0,1.19736842105,,,19,8,0,0,0
2016-09-19 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,2.0,2.0,5.0,9.0,10.0,8.0,13.0,8.0,13.0,32.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,14.0,10.0,14.0,39.0,47.0,1.25,1.07692307692,1.25,1.07692307692,1.21875,1.20512820513,8.0,13.0,8.0,13.0,32.0,39.0,56.0,134.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,39.0,8.0,30.0,10.0,2.0,1.18584070796,,,19,8,20,0,0
2016-09-19 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,2.0,5.0,9.0,10.0,11.0,13.0,8.0,13.0,32.0,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.0,10.0,14.0,39.0,47.0,32.0,1.07692307692,1.25,1.07692307692,1.21875,1.20512820513,1.03225806452,13.0,8.0,13.0,32.0,39.0,31.0,41.0,156.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,39.0,8.0,39.0,11.0,2.0,1.14705882353,,,19,8,40,0,0
2016-09-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,5.0,9.0,10.0,11.0,16.0,8.0,13.0,32.0,39.0,31.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,14.0,39.0,47.0,32.0,47.0,1.25,1.07692307692,1.21875,1.20512820513,1.03225806452,1.09302325581,8.0,13.0,32.0,39.0,31.0,43.0,50.0,189.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,43.0,8.0,53.0,16.0,2.0,1.13855421687,,,19,9,0,0,0
2016-09-19 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.0,9.0,10.0,11.0,16.0,17.0,13.0,32.0,39.0,31.0,43.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.0,39.0,47.0,32.0,47.0,51.0,1.07692307692,1.21875,1.20512820513,1.03225806452,1.09302325581,1.10869565217,13.0,32.0,39.0,31.0,43.0,46.0,49.0,230.0,51.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,46.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,46.0,13.0,68.0,17.0,5.0,1.12745098039,,,19,9,20,0,0
2016-09-19 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,10.0,11.0,16.0,17.0,17.0,32.0,39.0,31.0,43.0,46.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,39.0,47.0,32.0,47.0,51.0,67.0,1.21875,1.20512820513,1.03225806452,1.09302325581,1.10869565217,1.19642857143,32.0,39.0,31.0,43.0,46.0,56.0,44.0,283.0,67.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,56.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,56.0,31.0,80.0,17.0,9.0,1.14574898785,,,19,9,40,0,0
2016-09-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,11.0,16.0,17.0,17.0,9.0,39.0,31.0,43.0,46.0,56.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,47.0,32.0,47.0,51.0,67.0,35.0,1.20512820513,1.03225806452,1.09302325581,1.10869565217,1.19642857143,0.853658536585,39.0,31.0,43.0,46.0,56.0,41.0,44.0,279.0,67.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,56.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,56.0,31.0,80.0,17.0,9.0,1.08984375,,,19,10,0,0,0
2016-09-19 07:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.0,16.0,17.0,17.0,9.0,18.0,31.0,43.0,46.0,56.0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,32.0,47.0,51.0,67.0,35.0,56.0,1.03225806452,1.09302325581,1.10869565217,1.19642857143,0.853658536585,1.12,31.0,43.0,46.0,56.0,41.0,50.0,44.0,288.0,67.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,56.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,56.0,31.0,88.0,18.0,9.0,1.07865168539,,,19,10,20,0,0
2016-09-19 07:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,16.0,17.0,17.0,9.0,18.0,10.0,43.0,46.0,56.0,41.0,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,47.0,51.0,67.0,35.0,56.0,59.0,1.09302325581,1.10869565217,1.19642857143,0.853658536585,1.12,1.20408163265,43.0,46.0,56.0,41.0,50.0,49.0,44.0,315.0,67.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,56.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,56.0,41.0,87.0,18.0,9.0,1.10526315789,,,19,10,40,0,0
2016-09-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.0,17.0,9.0,18.0,10.0,3.0,46.0,56.0,41.0,50.0,49.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,51.0,67.0,35.0,56.0,59.0,46.0,1.10869565217,1.19642857143,0.853658536585,1.12,1.20408163265,1.04545454545,46.0,56.0,41.0,50.0,49.0,44.0,39.0,314.0,67.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,56.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,56.0,41.0,74.0,18.0,3.0,1.0979020979,,,19,11,0,0,0
2016-09-19 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.0,9.0,18.0,10.0,3.0,7.0,56.0,41.0,50.0,49.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,67.0,35.0,56.0,59.0,46.0,50.0,1.19642857143,0.853658536585,1.12,1.20408163265,1.04545454545,1.13636363636,56.0,41.0,50.0,49.0,44.0,44.0,30.0,313.0,67.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,56.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,56.0,41.0,64.0,18.0,3.0,1.10211267606,,,19,11,20,0,0
2016-09-19 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,18.0,10.0,3.0,7.0,6.0,41.0,50.0,49.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,35.0,56.0,59.0,46.0,50.0,45.0,0.853658536585,1.12,1.20408163265,1.04545454545,1.13636363636,1.02272727273,41.0,50.0,49.0,44.0,44.0,44.0,34.0,291.0,59.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,50.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,50.0,41.0,53.0,18.0,3.0,1.06985294118,,,19,11,40,0,0
2016-09-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,10.0,3.0,7.0,6.0,10.0,50.0,49.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,56.0,59.0,46.0,50.0,45.0,49.0,1.12,1.20408163265,1.04545454545,1.13636363636,1.02272727273,1.11363636364,50.0,49.0,44.0,44.0,44.0,44.0,45.0,305.0,59.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,50.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,50.0,44.0,54.0,18.0,3.0,1.10909090909,,,19,12,0,0,0
2016-09-19 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,3.0,7.0,6.0,10.0,9.0,49.0,44.0,44.0,44.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,59.0,46.0,50.0,45.0,49.0,47.0,1.20408163265,1.04545454545,1.13636363636,1.02272727273,1.11363636364,1.20512820513,49.0,44.0,44.0,44.0,44.0,39.0,44.0,296.0,59.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,49.0,39.0,45.0,10.0,3.0,1.12121212121,,,19,12,20,0,0
2016-09-19 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,7.0,6.0,10.0,9.0,7.0,44.0,44.0,44.0,44.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,46.0,50.0,45.0,49.0,47.0,35.0,1.04545454545,1.13636363636,1.02272727273,1.11363636364,1.20512820513,1.16666666667,44.0,44.0,44.0,44.0,39.0,30.0,53.0,272.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,44.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,44.0,30.0,42.0,10.0,3.0,1.11020408163,,,19,12,40,0,0
2016-09-19 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.0,6.0,10.0,9.0,7.0,10.0,44.0,44.0,44.0,39.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,50.0,45.0,49.0,47.0,35.0,41.0,1.13636363636,1.02272727273,1.11363636364,1.20512820513,1.16666666667,1.20588235294,44.0,44.0,44.0,39.0,30.0,34.0,57.0,267.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,44.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,44.0,30.0,49.0,10.0,6.0,1.13617021277,,,19,13,0,0,0
2016-09-19 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,10.0,9.0,7.0,10.0,8.0,44.0,44.0,39.0,30.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,45.0,49.0,47.0,35.0,41.0,47.0,1.02272727273,1.11363636364,1.20512820513,1.16666666667,1.20588235294,1.04444444444,44.0,44.0,39.0,30.0,34.0,45.0,61.0,264.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,45.0,30.0,50.0,10.0,6.0,1.1186440678,,,19,13,20,0,0
2016-09-19 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,9.0,7.0,10.0,8.0,14.0,44.0,39.0,30.0,34.0,45.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,49.0,47.0,35.0,41.0,47.0,50.0,1.11363636364,1.20512820513,1.16666666667,1.20588235294,1.04444444444,1.13636363636,44.0,39.0,30.0,34.0,45.0,44.0,53.0,269.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,45.0,30.0,58.0,14.0,7.0,1.13983050847,,,19,13,40,0,0
