,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,etc_model0,etc_model1,etc_model2,etc_model3,etc_model4,etc_model5,model02_count0,model02_count1,model02_count2,model02_count3,model02_count4,model02_count5,model02_model0,model02_model1,model02_model2,model02_model3,model02_model4,model02_model5,model35_count0,model35_count1,model35_count2,model35_count3,model35_count4,model35_count5,model35_model0,model35_model1,model35_model2,model35_model3,model35_model4,model35_model5,model67_count0,model67_count1,model67_count2,model67_count3,model67_count4,model67_count5,model67_model0,model67_model1,model67_model2,model67_model3,model67_model4,model67_model5,no_etc_count0,no_etc_count1,no_etc_count2,no_etc_count3,no_etc_count4,no_etc_count5,no_etc_model0,no_etc_model1,no_etc_model2,no_etc_model3,no_etc_model4,no_etc_model5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,etc_all_model,etc_all_count,etc_avg_model,model02_all_count,model35_all_count,model67_all_count,model02_all_model,model35_all_model,model67_all_model,model02_avg_model,model35_avg_model,model67_avg_model,volume_all,vehicle_avg_model,day,hour,minute,week,weekend
10,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,15.0,23.0,16.0,0.0,0.0,8.0,23.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,23.0,13.0,0.0,0.0,8.0,21.0,36.0,16.0,0.0,0.0,8.0,23.0,36.0,19.0,0.0,0.0,4.0,15.0,23.0,16.0,87.0,86.0,5.0,5.0,1.0,58.0,0.0,0.0,86.0,0.0,0.0,1.48275862069,0.0,0.0,58.0,1.48275862069,18,7,20,1,0
11,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,4.0,15.0,23.0,16.0,24.0,0.0,8.0,23.0,36.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,23.0,13.0,20.0,0.0,8.0,21.0,36.0,16.0,27.0,0.0,8.0,23.0,36.0,19.0,31.0,0.0,4.0,15.0,23.0,16.0,24.0,97.0,117.0,9.0,9.0,1.0,82.0,0.0,0.0,117.0,0.0,0.0,1.42682926829,0.0,0.0,82.0,1.42682926829,18,7,40,1,0
12,0.0,2.0,0.0,3.0,4.0,7.0,0.0,2.0,0.0,3.0,4.0,7.0,4.0,15.0,23.0,16.0,24.0,36.0,8.0,23.0,36.0,19.0,31.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,23.0,13.0,20.0,29.0,8.0,21.0,36.0,16.0,27.0,36.0,8.0,23.0,36.0,19.0,31.0,43.0,4.0,15.0,23.0,16.0,24.0,36.0,120.0,160.0,16.0,16.0,1.0,118.0,0.0,0.0,160.0,0.0,0.0,1.35593220339,0.0,0.0,118.0,1.35593220339,18,8,0,1,0
13,2.0,0.0,3.0,4.0,7.0,13.0,2.0,0.0,3.0,4.0,7.0,13.0,15.0,23.0,16.0,24.0,36.0,46.0,23.0,36.0,19.0,31.0,43.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,13.0,20.0,29.0,33.0,21.0,36.0,16.0,27.0,36.0,41.0,23.0,36.0,19.0,31.0,43.0,54.0,15.0,23.0,16.0,24.0,36.0,46.0,130.0,206.0,29.0,29.0,1.0,160.0,0.0,0.0,206.0,0.0,0.0,1.2875,0.0,0.0,160.0,1.2875,18,8,20,1,0
14,0.0,3.0,4.0,7.0,13.0,36.0,0.0,3.0,4.0,7.0,13.0,39.0,23.0,16.0,24.0,36.0,46.0,82.0,36.0,19.0,31.0,43.0,54.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,20.0,29.0,33.0,47.0,36.0,16.0,27.0,36.0,41.0,51.0,36.0,19.0,31.0,43.0,54.0,90.0,23.0,16.0,24.0,36.0,46.0,83.0,116.0,273.0,66.0,63.0,1.04761904762,227.0,1.0,0.0,269.0,0.0,0.0,1.18502202643,0.0,0.0,228.0,1.19736842105,18,8,40,1,0
15,3.0,4.0,7.0,13.0,36.0,34.0,3.0,4.0,7.0,13.0,39.0,37.0,16.0,24.0,36.0,46.0,82.0,86.0,19.0,31.0,43.0,54.0,86.0,88.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,29.0,33.0,47.0,53.0,16.0,27.0,36.0,41.0,51.0,54.0,19.0,31.0,43.0,54.0,90.0,91.0,16.0,24.0,36.0,46.0,83.0,87.0,94.0,328.0,103.0,97.0,1.0618556701,290.0,2.0,0.0,321.0,4.0,0.0,1.10689655172,2.0,0.0,292.0,1.12328767123,18,9,0,1,0
16,4.0,7.0,13.0,36.0,34.0,41.0,4.0,7.0,13.0,39.0,37.0,41.0,24.0,36.0,46.0,82.0,86.0,97.0,31.0,43.0,54.0,86.0,88.0,98.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,33.0,47.0,53.0,56.0,27.0,36.0,41.0,51.0,54.0,57.0,31.0,43.0,54.0,90.0,91.0,98.0,24.0,36.0,46.0,83.0,87.0,97.0,90.0,407.0,141.0,135.0,1.04444444444,371.0,2.0,0.0,400.0,7.0,0.0,1.0781671159,3.5,0.0,373.0,1.09115281501,18,9,20,1,0
17,7.0,13.0,36.0,34.0,41.0,38.0,7.0,13.0,39.0,37.0,41.0,38.0,36.0,46.0,82.0,86.0,97.0,120.0,43.0,54.0,86.0,88.0,98.0,125.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,47.0,53.0,56.0,82.0,36.0,41.0,51.0,54.0,57.0,87.0,43.0,54.0,90.0,91.0,98.0,125.0,36.0,46.0,83.0,87.0,97.0,120.0,74.0,501.0,175.0,169.0,1.03550295858,467.0,2.0,0.0,494.0,7.0,0.0,1.05781584582,3.5,0.0,469.0,1.06823027719,18,9,40,1,0
18,13.0,36.0,34.0,41.0,38.0,40.0,13.0,39.0,37.0,41.0,38.0,42.0,46.0,82.0,86.0,97.0,120.0,129.0,54.0,86.0,88.0,98.0,125.0,140.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,47.0,53.0,56.0,82.0,90.0,41.0,51.0,54.0,57.0,87.0,101.0,54.0,90.0,91.0,98.0,125.0,143.0,46.0,83.0,87.0,97.0,120.0,130.0,86.0,601.0,210.0,202.0,1.0396039604,560.0,3.0,0.0,591.0,11.0,0.0,1.05535714286,3.66666666667,0.0,563.0,1.0674955595,18,10,0,1,0
19,36.0,34.0,41.0,38.0,40.0,35.0,39.0,37.0,41.0,38.0,42.0,37.0,82.0,86.0,97.0,120.0,129.0,115.0,86.0,88.0,98.0,125.0,140.0,120.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,53.0,56.0,82.0,90.0,81.0,51.0,54.0,57.0,87.0,101.0,86.0,90.0,91.0,98.0,125.0,143.0,123.0,83.0,87.0,97.0,120.0,130.0,116.0,64.0,670.0,234.0,224.0,1.04464285714,629.0,4.0,0.0,657.0,13.0,0.0,1.04451510334,3.25,0.0,633.0,1.05845181675,18,10,20,1,0
20,34.0,41.0,38.0,40.0,35.0,26.0,37.0,41.0,38.0,42.0,37.0,28.0,86.0,97.0,120.0,129.0,115.0,93.0,88.0,98.0,125.0,140.0,120.0,105.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56.0,82.0,90.0,81.0,68.0,54.0,57.0,87.0,101.0,86.0,80.0,91.0,98.0,125.0,143.0,123.0,108.0,87.0,97.0,120.0,130.0,116.0,94.0,78.0,688.0,223.0,214.0,1.04205607477,640.0,4.0,0.0,676.0,9.0,0.0,1.05625,2.25,0.0,644.0,1.06832298137,18,10,40,1,0
21,41.0,38.0,40.0,35.0,26.0,21.0,41.0,38.0,42.0,37.0,28.0,21.0,97.0,120.0,129.0,115.0,93.0,90.0,98.0,125.0,140.0,120.0,105.0,106.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,82.0,90.0,81.0,68.0,69.0,57.0,87.0,101.0,86.0,80.0,85.0,98.0,125.0,143.0,123.0,108.0,106.0,97.0,120.0,130.0,116.0,94.0,90.0,46.0,703.0,207.0,201.0,1.02985074627,644.0,3.0,0.0,694.0,9.0,0.0,1.07763975155,3.0,0.0,647.0,1.08655332303,18,11,0,1,0
22,38.0,40.0,35.0,26.0,21.0,16.0,38.0,42.0,37.0,28.0,21.0,16.0,120.0,129.0,115.0,93.0,90.0,74.0,125.0,140.0,120.0,105.0,106.0,86.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,90.0,81.0,68.0,69.0,58.0,87.0,101.0,86.0,80.0,85.0,70.0,125.0,143.0,123.0,108.0,106.0,86.0,120.0,130.0,116.0,94.0,90.0,74.0,46.0,691.0,182.0,176.0,1.03409090909,621.0,3.0,0.0,682.0,12.0,0.0,1.09822866345,4.0,0.0,624.0,1.10737179487,18,11,20,1,0
23,40.0,35.0,26.0,21.0,16.0,21.0,42.0,37.0,28.0,21.0,16.0,22.0,129.0,115.0,93.0,90.0,74.0,86.0,140.0,120.0,105.0,106.0,86.0,105.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,81.0,68.0,69.0,58.0,65.0,101.0,86.0,80.0,85.0,70.0,83.0,143.0,123.0,108.0,106.0,86.0,105.0,130.0,116.0,94.0,90.0,74.0,86.0,55.0,671.0,166.0,159.0,1.04402515723,587.0,3.0,0.0,662.0,12.0,0.0,1.12776831346,4.0,0.0,590.0,1.13728813559,18,11,40,1,0
24,35.0,26.0,21.0,16.0,21.0,16.0,37.0,28.0,21.0,16.0,22.0,28.0,115.0,93.0,90.0,74.0,86.0,62.0,120.0,105.0,106.0,86.0,105.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,81.0,68.0,69.0,58.0,65.0,48.0,86.0,80.0,85.0,70.0,83.0,52.0,123.0,108.0,106.0,86.0,105.0,80.0,116.0,94.0,90.0,74.0,86.0,64.0,66.0,608.0,152.0,135.0,1.12592592593,520.0,2.0,2.0,588.0,9.0,14.0,1.13076923077,4.5,7.0,524.0,1.16030534351,18,12,0,1,0
25,26.0,21.0,16.0,21.0,16.0,25.0,28.0,21.0,16.0,22.0,28.0,25.0,93.0,90.0,74.0,86.0,62.0,78.0,105.0,106.0,86.0,105.0,66.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,68.0,69.0,58.0,65.0,48.0,53.0,80.0,85.0,70.0,83.0,52.0,68.0,108.0,106.0,86.0,105.0,80.0,93.0,94.0,90.0,74.0,86.0,64.0,78.0,85.0,578.0,140.0,125.0,1.12,483.0,1.0,2.0,561.0,3.0,14.0,1.16149068323,3.0,7.0,486.0,1.18930041152,18,12,20,1,0
26,21.0,16.0,21.0,16.0,25.0,13.0,21.0,16.0,22.0,28.0,25.0,13.0,90.0,74.0,86.0,62.0,78.0,46.0,106.0,86.0,105.0,66.0,93.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,69.0,58.0,65.0,48.0,53.0,33.0,85.0,70.0,83.0,52.0,68.0,43.0,106.0,86.0,105.0,80.0,93.0,56.0,90.0,74.0,86.0,64.0,78.0,46.0,71.0,526.0,125.0,112.0,1.11607142857,436.0,0.0,2.0,512.0,0.0,14.0,1.17431192661,0.0,7.0,438.0,1.20091324201,18,12,40,1,0
27,16.0,21.0,16.0,25.0,13.0,8.0,16.0,22.0,28.0,25.0,13.0,8.0,74.0,86.0,62.0,78.0,46.0,46.0,86.0,105.0,66.0,93.0,56.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,58.0,65.0,48.0,53.0,33.0,38.0,70.0,83.0,52.0,68.0,43.0,47.0,86.0,105.0,80.0,93.0,56.0,55.0,74.0,86.0,64.0,78.0,46.0,46.0,81.0,475.0,112.0,99.0,1.13131313131,392.0,0.0,2.0,461.0,0.0,14.0,1.17602040816,0.0,7.0,394.0,1.20558375635,18,13,0,1,0
28,21.0,16.0,25.0,13.0,8.0,10.0,22.0,28.0,25.0,13.0,8.0,11.0,86.0,62.0,78.0,46.0,46.0,55.0,105.0,66.0,93.0,56.0,55.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,65.0,48.0,53.0,33.0,38.0,45.0,83.0,52.0,68.0,43.0,47.0,53.0,105.0,80.0,93.0,56.0,55.0,64.0,86.0,64.0,78.0,46.0,46.0,55.0,70.0,453.0,107.0,93.0,1.15053763441,373.0,0.0,2.0,439.0,0.0,14.0,1.17694369973,0.0,7.0,375.0,1.208,18,13,20,1,0
29,16.0,25.0,13.0,8.0,10.0,10.0,28.0,25.0,13.0,8.0,11.0,10.0,62.0,78.0,46.0,46.0,55.0,66.0,66.0,93.0,56.0,55.0,64.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,48.0,53.0,33.0,38.0,45.0,56.0,52.0,68.0,43.0,47.0,53.0,69.0,80.0,93.0,56.0,55.0,64.0,79.0,64.0,78.0,46.0,46.0,55.0,66.0,65.0,427.0,95.0,82.0,1.15853658537,353.0,0.0,2.0,413.0,0.0,14.0,1.16997167139,0.0,7.0,355.0,1.20281690141,18,13,40,1,0
30,25.0,13.0,8.0,10.0,10.0,31.0,25.0,13.0,8.0,11.0,10.0,43.0,78.0,46.0,46.0,55.0,66.0,82.0,93.0,56.0,55.0,64.0,79.0,94.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,33.0,38.0,45.0,56.0,54.0,68.0,43.0,47.0,53.0,69.0,65.0,93.0,56.0,55.0,64.0,79.0,108.0,78.0,46.0,46.0,55.0,66.0,85.0,56.0,455.0,110.0,97.0,1.13402061856,373.0,2.0,1.0,441.0,0.0,7.0,1.18230563003,0.0,7.0,376.0,1.21010638298,18,14,0,1,0
31,13.0,8.0,10.0,10.0,31.0,12.0,13.0,8.0,11.0,10.0,43.0,12.0,46.0,46.0,55.0,66.0,82.0,71.0,56.0,55.0,64.0,79.0,94.0,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,33.0,38.0,45.0,56.0,54.0,59.0,43.0,47.0,53.0,69.0,65.0,68.0,56.0,55.0,64.0,79.0,108.0,80.0,46.0,46.0,55.0,66.0,85.0,71.0,62.0,442.0,97.0,84.0,1.15476190476,366.0,2.0,1.0,428.0,7.0,7.0,1.1693989071,3.5,7.0,369.0,1.19783197832,18,14,20,1,0
32,8.0,10.0,10.0,31.0,12.0,27.0,8.0,11.0,10.0,43.0,12.0,31.0,46.0,55.0,66.0,82.0,71.0,79.0,55.0,64.0,79.0,94.0,80.0,90.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,45.0,56.0,54.0,59.0,54.0,47.0,53.0,69.0,65.0,68.0,65.0,55.0,64.0,79.0,108.0,80.0,96.0,46.0,55.0,66.0,85.0,71.0,81.0,71.0,482.0,115.0,98.0,1.17346938776,399.0,4.0,1.0,462.0,7.0,7.0,1.15789473684,1.75,7.0,404.0,1.19306930693,18,14,40,1,0
33,10.0,10.0,31.0,12.0,27.0,18.0,11.0,10.0,43.0,12.0,31.0,22.0,55.0,66.0,82.0,71.0,79.0,68.0,64.0,79.0,94.0,80.0,90.0,79.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,45.0,56.0,54.0,59.0,54.0,52.0,53.0,69.0,65.0,68.0,65.0,63.0,64.0,79.0,108.0,80.0,96.0,85.0,55.0,66.0,85.0,71.0,81.0,70.0,74.0,512.0,129.0,108.0,1.19444444444,421.0,6.0,1.0,486.0,13.0,7.0,1.15439429929,2.16666666667,7.0,428.0,1.19626168224,18,15,0,1,0
