,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,is_eight,is_nine,is_eighteen,is_seventeen,minute,week,weekend
2016-09-24 10:20:00,23.0,27.0,17.0,21.0,21.0,29.0,55.0,47.0,31.0,48.0,46.0,48.0,2.39130434783,1.74074074074,1.82352941176,2.28571428571,2.19047619048,1.65517241379,15.0,19.0,22.0,15.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,52.0,58.0,68.0,70.0,81.0,78.0,58.0,76.0,82.0,75.0,98.0,1.2380952381,1.11538461538,1.31034482759,1.20588235294,1.07142857143,1.20987654321,133.0,105.0,107.0,130.0,121.0,146.0,1.54651162791,1.32911392405,1.42666666667,1.4606741573,1.32967032967,1.32727272727,86.0,79.0,75.0,89.0,91.0,110.0,92.0,742.0,275.0,467.0,0.0,138.0,392.0,530.0,116.0,1.4,1.99275362319,1.19132653061,1.96,2.744,1.18321595662,1.76165289256,2.33819383922,1.15207323,1.76802318561,2.35088797207,1.15311332039,2.13356899381,3.11644909209,1.20858353344,2.03537777778,2.90380562963,1.19443152448,1.76654382311,2.34793799273,1.15287203282,2.39169821525,3.69878910033,1.41925890254,1.6908007844,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,493039.0,8.88819441732,0.0,0.0,0.0,5625.0,421875.0,8.66025403784,7921.0,704969.0,9.43398113206,280900.0,148877000.0,23.0217288664,8281.0,753571.0,9.53939201417,12100.0,1331000.0,10.4880884817,0,0,0,0,40M,5W,1
2016-09-24 10:40:00,27.0,17.0,21.0,21.0,29.0,31.0,47.0,31.0,48.0,46.0,48.0,69.0,1.74074074074,1.82352941176,2.28571428571,2.19047619048,1.65517241379,2.22580645161,19.0,22.0,15.0,22.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,58.0,68.0,70.0,81.0,76.0,58.0,76.0,82.0,75.0,98.0,88.0,1.11538461538,1.31034482759,1.20588235294,1.07142857143,1.20987654321,1.15789473684,105.0,107.0,130.0,121.0,146.0,157.0,1.32911392405,1.42666666667,1.4606741573,1.32967032967,1.32727272727,1.46728971963,79.0,75.0,89.0,91.0,110.0,107.0,90.0,766.0,289.0,477.0,0.0,146.0,405.0,551.0,126.0,1.39019963702,1.97945205479,1.17777777778,1.93265503078,2.68677632228,1.17906727417,2.15293912132,3.15898543969,1.21131734885,1.76165289256,2.33819383922,1.15207323,1.76802318561,2.35088797207,1.15311332039,2.13356899381,3.11644909209,1.20858353344,2.03537777778,2.90380562963,1.19443152448,1.76654382311,2.34793799273,1.38716049383,1.63376680384,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,421875.0,8.66025403784,0.0,0.0,0.0,7921.0,704969.0,9.43398113206,8281.0,753571.0,9.53939201417,303601.0,167284151.0,23.4733891886,12100.0,1331000.0,10.4880884817,11449.0,1225043.0,10.3440804328,0,0,0,0,0M,5W,1
2016-09-24 11:00:00,17.0,21.0,21.0,29.0,31.0,23.0,31.0,48.0,46.0,48.0,69.0,55.0,1.82352941176,2.28571428571,2.19047619048,1.65517241379,2.22580645161,2.39130434783,22.0,15.0,22.0,23.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,68.0,70.0,81.0,76.0,69.0,76.0,82.0,75.0,98.0,88.0,83.0,1.31034482759,1.20588235294,1.07142857143,1.20987654321,1.15789473684,1.20289855072,107.0,130.0,121.0,146.0,157.0,138.0,1.42666666667,1.4606741573,1.32967032967,1.32727272727,1.46728971963,1.5,75.0,89.0,91.0,110.0,107.0,92.0,117.0,799.0,297.0,502.0,0.0,142.0,422.0,564.0,124.0,1.41666666667,2.09154929577,1.18957345972,2.00694444444,2.8431712963,1.19023807142,2.25,3.375,1.22474487139,2.15293912132,3.15898543969,1.21131734885,1.76165289256,2.33819383922,1.15207323,1.76802318561,2.35088797207,1.15311332039,2.13356899381,3.11644909209,1.20858353344,2.03537777778,2.90380562963,1.41508501606,1.68334757835,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,704969.0,9.43398113206,0.0,0.0,0.0,8281.0,753571.0,9.53939201417,12100.0,1331000.0,10.4880884817,318096.0,179406144.0,23.7486841741,11449.0,1225043.0,10.3440804328,8464.0,778688.0,9.59166304663,0,0,0,0,20M,5W,1
2016-09-24 11:20:00,21.0,21.0,29.0,31.0,23.0,25.0,48.0,46.0,48.0,69.0,55.0,49.0,2.28571428571,2.19047619048,1.65517241379,2.22580645161,2.39130434783,1.96,15.0,22.0,23.0,25.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,81.0,76.0,69.0,65.0,82.0,75.0,98.0,88.0,83.0,85.0,1.20588235294,1.07142857143,1.20987654321,1.15789473684,1.20289855072,1.30769230769,130.0,121.0,146.0,157.0,138.0,134.0,1.4606741573,1.32967032967,1.32727272727,1.46728971963,1.5,1.48888888889,89.0,91.0,110.0,107.0,92.0,90.0,104.0,826.0,315.0,511.0,0.0,150.0,429.0,579.0,116.0,1.42659758204,2.1,1.19114219114,2.03518066108,2.9033838101,1.19440260467,2.21679012346,3.30055418381,1.22020034785,2.25,3.375,1.22474487139,2.15293912132,3.15898543969,1.21131734885,1.76165289256,2.33819383922,1.15207323,1.76802318561,2.35088797207,1.15311332039,2.13356899381,3.11644909209,1.41881971952,1.69001602954,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,753571.0,9.53939201417,0.0,0.0,0.0,12100.0,1331000.0,10.4880884817,11449.0,1225043.0,10.3440804328,335241.0,194104539.0,24.062418831,8464.0,778688.0,9.59166304663,8100.0,729000.0,9.48683298051,0,0,0,0,40M,5W,1
2016-09-24 11:40:00,21.0,29.0,31.0,23.0,25.0,33.0,46.0,48.0,69.0,55.0,49.0,42.0,2.19047619048,1.65517241379,2.22580645161,2.39130434783,1.96,1.27272727273,22.0,23.0,25.0,17.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,81.0,76.0,69.0,65.0,84.0,75.0,98.0,88.0,83.0,85.0,95.0,1.07142857143,1.20987654321,1.15789473684,1.20289855072,1.30769230769,1.13095238095,121.0,146.0,157.0,138.0,134.0,137.0,1.32967032967,1.32727272727,1.46728971963,1.5,1.48888888889,1.17094017094,91.0,110.0,107.0,92.0,90.0,117.0,88.0,833.0,309.0,524.0,0.0,162.0,445.0,607.0,126.0,1.37232289951,1.90740740741,1.17752808989,1.88327014051,2.58445473977,1.1714618643,1.37110088392,1.6054771034,1.08209988954,2.21679012346,3.30055418381,1.22020034785,2.25,3.375,1.22474487139,2.15293912132,3.15898543969,1.21131734885,1.76165289256,2.33819383922,1.15207323,1.76802318561,2.35088797207,1.38657240247,1.63272795258,0.0,0.0,0.0,0.0,0.0,0.0,12100.0,1331000.0,10.4880884817,0.0,0.0,0.0,11449.0,1225043.0,10.3440804328,8464.0,778688.0,9.59166304663,368449.0,223648543.0,24.6373699895,8100.0,729000.0,9.48683298051,13689.0,1601613.0,10.8166538264,0,0,0,0,0M,5W,1
2016-09-24 12:00:00,29.0,31.0,23.0,25.0,33.0,15.0,48.0,69.0,55.0,49.0,42.0,29.0,1.65517241379,2.22580645161,2.39130434783,1.96,1.27272727273,1.93333333333,23.0,25.0,17.0,14.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,76.0,69.0,65.0,84.0,89.0,98.0,88.0,83.0,85.0,95.0,90.0,1.20987654321,1.15789473684,1.20289855072,1.30769230769,1.13095238095,1.01123595506,146.0,157.0,138.0,134.0,137.0,119.0,1.32727272727,1.46728971963,1.5,1.48888888889,1.17094017094,1.14423076923,110.0,107.0,92.0,90.0,117.0,104.0,87.0,831.0,292.0,539.0,0.0,156.0,464.0,620.0,124.0,1.34032258065,1.87179487179,1.16163793103,1.79646462019,2.40784209577,1.15772301551,1.30926405325,1.49810021478,1.06968722963,1.37110088392,1.6054771034,1.08209988954,2.21679012346,3.30055418381,1.22020034785,2.25,3.375,1.22474487139,2.15293912132,3.15898543969,1.21131734885,1.76165289256,2.33819383922,1.34940268282,1.5675173406,0.0,0.0,0.0,0.0,0.0,0.0,11449.0,1225043.0,10.3440804328,0.0,0.0,0.0,8464.0,778688.0,9.59166304663,8100.0,729000.0,9.48683298051,384400.0,238328000.0,24.899799196,13689.0,1601613.0,10.8166538264,10816.0,1124864.0,10.1980390272,0,0,0,0,20M,5W,1
2016-09-24 12:20:00,31.0,23.0,25.0,33.0,15.0,23.0,69.0,55.0,49.0,42.0,29.0,46.0,2.22580645161,2.39130434783,1.96,1.27272727273,1.93333333333,2.0,25.0,17.0,14.0,25.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,69.0,65.0,84.0,89.0,65.0,88.0,83.0,85.0,95.0,90.0,75.0,1.15789473684,1.20289855072,1.30769230769,1.13095238095,1.01123595506,1.15384615385,157.0,138.0,134.0,137.0,119.0,121.0,1.46728971963,1.5,1.48888888889,1.17094017094,1.14423076923,1.375,107.0,92.0,90.0,117.0,104.0,88.0,102.0,806.0,290.0,516.0,0.0,150.0,448.0,598.0,125.0,1.34782608696,1.93333333333,1.15178571429,1.81663516068,2.44850826005,1.16095912372,1.890625,2.599609375,1.17260393996,1.30926405325,1.49810021478,1.06968722963,1.37110088392,1.6054771034,1.08209988954,2.21679012346,3.30055418381,1.22020034785,2.25,3.375,1.22474487139,2.15293912132,3.15898543969,1.32661033163,1.5279708284,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,778688.0,9.59166304663,0.0,0.0,0.0,8100.0,729000.0,9.48683298051,13689.0,1601613.0,10.8166538264,357604.0,213847192.0,24.4540385213,10816.0,1124864.0,10.1980390272,7744.0,681472.0,9.38083151965,0,0,0,0,40M,5W,1
2016-09-24 12:40:00,23.0,25.0,33.0,15.0,23.0,28.0,55.0,49.0,42.0,29.0,46.0,44.0,2.39130434783,1.96,1.27272727273,1.93333333333,2.0,1.57142857143,17.0,14.0,25.0,20.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,65.0,84.0,89.0,65.0,59.0,83.0,85.0,95.0,90.0,75.0,65.0,1.20289855072,1.30769230769,1.13095238095,1.01123595506,1.15384615385,1.10169491525,138.0,134.0,137.0,119.0,121.0,109.0,1.5,1.48888888889,1.17094017094,1.14423076923,1.375,1.25287356322,92.0,90.0,117.0,104.0,88.0,87.0,95.0,758.0,265.0,493.0,0.0,147.0,431.0,578.0,116.0,1.31141868512,1.80272108844,1.14385150812,1.71981896768,2.25540272925,1.145171902,1.56969216541,1.96662581644,1.11931834758,1.890625,2.599609375,1.17260393996,1.30926405325,1.49810021478,1.06968722963,1.37110088392,1.6054771034,1.08209988954,2.21679012346,3.30055418381,1.22020034785,2.25,3.375,1.30839627263,1.49661104967,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,729000.0,9.48683298051,0.0,0.0,0.0,13689.0,1601613.0,10.8166538264,10816.0,1124864.0,10.1980390272,334084.0,193100552.0,24.0416305603,7744.0,681472.0,9.38083151965,7569.0,658503.0,9.32737905309,0,0,0,0,0M,5W,1
2016-09-24 13:00:00,25.0,33.0,15.0,23.0,28.0,28.0,49.0,42.0,29.0,46.0,44.0,54.0,1.96,1.27272727273,1.93333333333,2.0,1.57142857143,1.92857142857,14.0,25.0,20.0,24.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,84.0,89.0,65.0,59.0,74.0,85.0,95.0,90.0,75.0,65.0,77.0,1.30769230769,1.13095238095,1.01123595506,1.15384615385,1.10169491525,1.04054054054,134.0,137.0,119.0,121.0,109.0,131.0,1.48888888889,1.17094017094,1.14423076923,1.375,1.25287356322,1.28431372549,90.0,117.0,104.0,88.0,87.0,102.0,110.0,751.0,264.0,487.0,0.0,152.0,436.0,588.0,113.0,1.27721088435,1.73684210526,1.11697247706,1.63126764311,2.08347278908,1.13013755108,1.64946174548,2.11842635939,1.13327566174,1.56969216541,1.96662581644,1.11931834758,1.890625,2.599609375,1.17260393996,1.30926405325,1.49810021478,1.06968722963,1.37110088392,1.6054771034,1.08209988954,2.21679012346,3.30055418381,1.24762751452,1.39356559535,0.0,0.0,0.0,0.0,0.0,0.0,13689.0,1601613.0,10.8166538264,0.0,0.0,0.0,10816.0,1124864.0,10.1980390272,7744.0,681472.0,9.38083151965,345744.0,203297472.0,24.248711306,7569.0,658503.0,9.32737905309,10404.0,1061208.0,10.0995049384,0,0,0,0,20M,5W,1
2016-09-24 13:20:00,33.0,15.0,23.0,28.0,28.0,19.0,42.0,29.0,46.0,44.0,54.0,26.0,1.27272727273,1.93333333333,2.0,1.57142857143,1.92857142857,1.36842105263,25.0,20.0,24.0,16.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,89.0,65.0,59.0,74.0,76.0,95.0,90.0,75.0,65.0,77.0,85.0,1.13095238095,1.01123595506,1.15384615385,1.10169491525,1.04054054054,1.11842105263,137.0,119.0,121.0,109.0,131.0,111.0,1.17094017094,1.14423076923,1.375,1.25287356322,1.28431372549,1.16842105263,117.0,104.0,88.0,87.0,102.0,95.0,104.0,728.0,241.0,487.0,0.0,146.0,447.0,593.0,125.0,1.22765598651,1.65068493151,1.08948545861,1.50713922121,1.85024848742,1.1079963838,1.36520775623,1.5951374836,1.08093526755,1.64946174548,2.11842635939,1.13327566174,1.56969216541,1.96662581644,1.11931834758,1.890625,2.599609375,1.17260393996,1.30926405325,1.49810021478,1.06968722963,1.37110088392,1.6054771034,1.18697856453,1.29319588574,0.0,0.0,0.0,0.0,0.0,0.0,10816.0,1124864.0,10.1980390272,0.0,0.0,0.0,7744.0,681472.0,9.38083151965,7569.0,658503.0,9.32737905309,351649.0,208527857.0,24.3515913238,10404.0,1061208.0,10.0995049384,9025.0,857375.0,9.74679434481,0,0,0,0,40M,5W,1
2016-09-24 13:40:00,15.0,23.0,28.0,28.0,19.0,17.0,29.0,46.0,44.0,54.0,26.0,23.0,1.93333333333,2.0,1.57142857143,1.92857142857,1.36842105263,1.35294117647,20.0,24.0,16.0,14.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,65.0,59.0,74.0,76.0,93.0,90.0,75.0,65.0,77.0,85.0,97.0,1.01123595506,1.15384615385,1.10169491525,1.04054054054,1.11842105263,1.04301075269,119.0,121.0,109.0,131.0,111.0,120.0,1.14423076923,1.375,1.25287356322,1.28431372549,1.16842105263,1.09090909091,104.0,88.0,87.0,102.0,95.0,110.0,93.0,711.0,222.0,489.0,0.0,130.0,456.0,586.0,121.0,1.2133105802,1.70769230769,1.07236842105,1.47212256404,1.7861418823,1.10150378129,1.19008264463,1.29827197596,1.04446593573,1.36520775623,1.5951374836,1.08093526755,1.64946174548,2.11842635939,1.13327566174,1.56969216541,1.96662581644,1.11931834758,1.890625,2.599609375,1.17260393996,1.30926405325,1.49810021478,1.14997403047,1.23319583531,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,681472.0,9.38083151965,0.0,0.0,0.0,7569.0,658503.0,9.32737905309,10404.0,1061208.0,10.0995049384,343396.0,201230056.0,24.2074368738,9025.0,857375.0,9.74679434481,12100.0,1331000.0,10.4880884817,0,0,0,0,0M,5W,1
2016-09-24 14:00:00,23.0,28.0,28.0,19.0,17.0,25.0,46.0,44.0,54.0,26.0,23.0,41.0,2.0,1.57142857143,1.92857142857,1.36842105263,1.35294117647,1.64,24.0,16.0,14.0,26.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,59.0,74.0,76.0,93.0,79.0,75.0,65.0,77.0,85.0,97.0,87.0,1.15384615385,1.10169491525,1.04054054054,1.11842105263,1.04301075269,1.10126582278,121.0,109.0,131.0,111.0,120.0,128.0,1.375,1.25287356322,1.28431372549,1.16842105263,1.09090909091,1.23076923077,88.0,87.0,102.0,95.0,110.0,104.0,84.0,720.0,234.0,486.0,0.0,140.0,446.0,586.0,129.0,1.22866894198,1.67142857143,1.08968609865,1.50962736899,1.85483226223,1.10845340091,1.51479289941,1.86436049158,1.10940039245,1.19008264463,1.29827197596,1.04446593573,1.36520775623,1.5951374836,1.08093526755,1.64946174548,2.11842635939,1.13327566174,1.56969216541,1.96662581644,1.11931834758,1.890625,2.599609375,1.1874157936,1.29391048361,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,658503.0,9.32737905309,0.0,0.0,0.0,10404.0,1061208.0,10.0995049384,9025.0,857375.0,9.74679434481,343396.0,201230056.0,24.2074368738,12100.0,1331000.0,10.4880884817,10816.0,1124864.0,10.1980390272,0,0,0,0,20M,5W,1
2016-09-24 14:20:00,28.0,28.0,19.0,17.0,25.0,15.0,44.0,54.0,26.0,23.0,41.0,25.0,1.57142857143,1.92857142857,1.36842105263,1.35294117647,1.64,1.66666666667,16.0,14.0,26.0,21.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,76.0,93.0,79.0,78.0,65.0,77.0,85.0,97.0,87.0,85.0,1.10169491525,1.04054054054,1.11842105263,1.04301075269,1.10126582278,1.08974358974,109.0,131.0,111.0,120.0,128.0,110.0,1.25287356322,1.28431372549,1.16842105263,1.09090909091,1.23076923077,1.18279569892,87.0,102.0,95.0,110.0,104.0,93.0,90.0,709.0,213.0,496.0,0.0,132.0,459.0,591.0,127.0,1.19966159052,1.61363636364,1.08061002179,1.43918793178,1.7265384833,1.09529064203,1.39900566539,1.6547378838,1.08756411256,1.51479289941,1.86436049158,1.10940039245,1.19008264463,1.29827197596,1.04446593573,1.36520775623,1.5951374836,1.08093526755,1.64946174548,2.11842635939,1.13327566174,1.56969216541,1.96662581644,1.16771801919,1.26184779415,0.0,0.0,0.0,0.0,0.0,0.0,10404.0,1061208.0,10.0995049384,0.0,0.0,0.0,9025.0,857375.0,9.74679434481,12100.0,1331000.0,10.4880884817,349281.0,206425071.0,24.3104915623,10816.0,1124864.0,10.1980390272,8649.0,804357.0,9.64365076099,0,0,0,0,40M,5W,1
2016-09-24 14:40:00,28.0,19.0,17.0,25.0,15.0,20.0,54.0,26.0,23.0,41.0,25.0,23.0,1.92857142857,1.36842105263,1.35294117647,1.64,1.66666666667,1.15,14.0,26.0,21.0,28.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,76.0,93.0,79.0,78.0,64.0,77.0,85.0,97.0,87.0,85.0,73.0,1.04054054054,1.11842105263,1.04301075269,1.10126582278,1.08974358974,1.140625,131.0,111.0,120.0,128.0,110.0,96.0,1.28431372549,1.16842105263,1.09090909091,1.23076923077,1.18279569892,1.14285714286,102.0,95.0,110.0,104.0,93.0,84.0,94.0,696.0,192.0,504.0,0.0,124.0,464.0,588.0,130.0,1.18367346939,1.54838709677,1.08620689655,1.40108288213,1.65842463599,1.08796758655,1.30612244898,1.49271137026,1.06904496765,1.39900566539,1.6547378838,1.08756411256,1.51479289941,1.86436049158,1.10940039245,1.19008264463,1.29827197596,1.04446593573,1.36520775623,1.5951374836,1.08093526755,1.64946174548,2.11842635939,1.17984542212,1.28155623437,0.0,0.0,0.0,0.0,0.0,0.0,9025.0,857375.0,9.74679434481,0.0,0.0,0.0,12100.0,1331000.0,10.4880884817,10816.0,1124864.0,10.1980390272,345744.0,203297472.0,24.248711306,8649.0,804357.0,9.64365076099,7056.0,592704.0,9.16515138991,0,0,0,1,0M,5W,1
2016-09-24 15:00:00,19.0,17.0,25.0,15.0,20.0,19.0,26.0,23.0,41.0,25.0,23.0,36.0,1.36842105263,1.35294117647,1.64,1.66666666667,1.15,1.89473684211,26.0,21.0,28.0,22.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,93.0,79.0,78.0,64.0,71.0,85.0,97.0,87.0,85.0,73.0,74.0,1.11842105263,1.04301075269,1.10126582278,1.08974358974,1.140625,1.04225352113,111.0,120.0,128.0,110.0,96.0,110.0,1.16842105263,1.09090909091,1.23076923077,1.18279569892,1.14285714286,1.22222222222,95.0,110.0,104.0,93.0,84.0,90.0,85.0,675.0,174.0,501.0,0.0,115.0,461.0,576.0,138.0,1.171875,1.51304347826,1.08676789588,1.37329101562,1.60932540894,1.08253175473,1.49382716049,1.82578875171,1.10554159679,1.30612244898,1.49271137026,1.06904496765,1.39900566539,1.6547378838,1.08756411256,1.51479289941,1.86436049158,1.10940039245,1.19008264463,1.29827197596,1.04446593573,1.36520775623,1.5951374836,1.18106445951,1.28354293756,0.0,0.0,0.0,0.0,0.0,0.0,12100.0,1331000.0,10.4880884817,0.0,0.0,0.0,10816.0,1124864.0,10.1980390272,8649.0,804357.0,9.64365076099,331776.0,191102976.0,24.0,7056.0,592704.0,9.16515138991,8100.0,729000.0,9.48683298051,0,0,0,1,20M,5W,1
2016-09-24 15:20:00,17.0,25.0,15.0,20.0,19.0,11.0,23.0,41.0,25.0,23.0,36.0,21.0,1.35294117647,1.64,1.66666666667,1.15,1.89473684211,1.90909090909,21.0,28.0,22.0,19.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,79.0,78.0,64.0,71.0,83.0,97.0,87.0,85.0,73.0,74.0,88.0,1.04301075269,1.10126582278,1.08974358974,1.140625,1.04225352113,1.06024096386,120.0,128.0,110.0,96.0,110.0,109.0,1.09090909091,1.23076923077,1.18279569892,1.14285714286,1.22222222222,1.15957446809,110.0,104.0,93.0,84.0,90.0,94.0,105.0,673.0,169.0,504.0,0.0,107.0,468.0,575.0,131.0,1.17043478261,1.57943925234,1.07692307692,1.36991758034,1.60339918534,1.0818663423,1.34461294703,1.55917884284,1.07683539507,1.49382716049,1.82578875171,1.10554159679,1.30612244898,1.49271137026,1.06904496765,1.39900566539,1.6547378838,1.08756411256,1.51479289941,1.86436049158,1.10940039245,1.19008264463,1.29827197596,1.15976331361,1.24897587619,0.0,0.0,0.0,0.0,0.0,0.0,10816.0,1124864.0,10.1980390272,0.0,0.0,0.0,8649.0,804357.0,9.64365076099,7056.0,592704.0,9.16515138991,330625.0,190109375.0,23.9791576166,8100.0,729000.0,9.48683298051,8836.0,830584.0,9.69535971483,0,0,0,1,40M,5W,1
2016-09-24 15:40:00,25.0,15.0,20.0,19.0,11.0,16.0,41.0,25.0,23.0,36.0,21.0,33.0,1.64,1.66666666667,1.15,1.89473684211,1.90909090909,2.0625,28.0,22.0,19.0,22.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,78.0,64.0,71.0,83.0,69.0,87.0,85.0,73.0,74.0,88.0,88.0,1.10126582278,1.08974358974,1.140625,1.04225352113,1.06024096386,1.27536231884,128.0,110.0,96.0,110.0,109.0,121.0,1.23076923077,1.18279569892,1.14285714286,1.22222222222,1.15957446809,1.42352941176,104.0,93.0,84.0,90.0,94.0,85.0,78.0,674.0,179.0,495.0,0.0,106.0,444.0,550.0,136.0,1.22545454545,1.68867924528,1.11486486486,1.50173884298,1.84031269121,1.10700250472,2.02643598616,2.88469122736,1.193117518,1.34461294703,1.55917884284,1.07683539507,1.49382716049,1.82578875171,1.10554159679,1.30612244898,1.49271137026,1.06904496765,1.39900566539,1.6547378838,1.08756411256,1.51479289941,1.86436049158,1.24292366691,1.38569192595,0.0,0.0,0.0,0.0,0.0,0.0,8649.0,804357.0,9.64365076099,0.0,0.0,0.0,7056.0,592704.0,9.16515138991,8100.0,729000.0,9.48683298051,302500.0,166375000.0,23.4520787991,8836.0,830584.0,9.69535971483,7225.0,614125.0,9.21954445729,0,0,1,0,0M,5W,1
2016-09-24 16:00:00,15.0,20.0,19.0,11.0,16.0,21.0,25.0,23.0,36.0,21.0,33.0,39.0,1.66666666667,1.15,1.89473684211,1.90909090909,2.0625,1.85714285714,22.0,19.0,22.0,19.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,64.0,71.0,83.0,69.0,84.0,85.0,73.0,74.0,88.0,88.0,96.0,1.08974358974,1.140625,1.04225352113,1.06024096386,1.27536231884,1.14285714286,110.0,96.0,110.0,109.0,121.0,135.0,1.18279569892,1.14285714286,1.22222222222,1.15957446809,1.42352941176,1.28571428571,93.0,84.0,90.0,94.0,85.0,105.0,75.0,681.0,177.0,504.0,0.0,102.0,449.0,551.0,132.0,1.23593466425,1.73529411765,1.12249443207,1.52753449429,1.88793283232,1.11172598434,1.65306122449,2.12536443149,1.13389341903,2.02643598616,2.88469122736,1.193117518,1.34461294703,1.55917884284,1.07683539507,1.49382716049,1.82578875171,1.10554159679,1.30612244898,1.49271137026,1.06904496765,1.39900566539,1.6547378838,1.25999375003,1.41433596885,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,592704.0,9.16515138991,0.0,0.0,0.0,8100.0,729000.0,9.48683298051,8836.0,830584.0,9.69535971483,303601.0,167284151.0,23.4733891886,7225.0,614125.0,9.21954445729,11025.0,1157625.0,10.246950766,0,0,1,0,20M,5W,1
