,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,etc_model0,etc_model1,etc_model2,etc_model3,etc_model4,etc_model5,model02_count0,model02_count1,model02_count2,model02_count3,model02_count4,model02_count5,model02_model0,model02_model1,model02_model2,model02_model3,model02_model4,model02_model5,model35_count0,model35_count1,model35_count2,model35_count3,model35_count4,model35_count5,model35_model0,model35_model1,model35_model2,model35_model3,model35_model4,model35_model5,model67_count0,model67_count1,model67_count2,model67_count3,model67_count4,model67_count5,model67_model0,model67_model1,model67_model2,model67_model3,model67_model4,model67_model5,no_etc_count0,no_etc_count1,no_etc_count2,no_etc_count3,no_etc_count4,no_etc_count5,no_etc_model0,no_etc_model1,no_etc_model2,no_etc_model3,no_etc_model4,no_etc_model5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,etc_all_model,etc_all_count,etc_avg_model,model02_all_count,model35_all_count,model67_all_count,model02_all_model,model35_all_model,model67_all_model,model02_avg_model,model35_avg_model,model67_avg_model,volume_all,vehicle_avg_model,day,hour,minute,week,weekend
2016-09-19 03:20:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,36.0,19.0,1.0,1.0,1.0,14.0,0.0,0.0,19.0,0.0,0.0,1.35714285714,0.0,0.0,14.0,1.35714285714,19,6,20,0,0
2016-09-19 03:40:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,14.0,12.0,37.0,35.0,1.0,1.0,1.0,26.0,0.0,0.0,35.0,0.0,0.0,1.34615384615,0.0,0.0,26.0,1.34615384615,19,6,40,0,0
2016-09-19 04:00:00,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,14.0,12.0,21.0,0.0,0.0,0.0,19.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,16.0,0.0,0.0,0.0,18.0,16.0,23.0,0.0,0.0,0.0,19.0,16.0,28.0,0.0,0.0,0.0,14.0,12.0,21.0,84.0,63.0,6.0,6.0,1.0,47.0,0.0,0.0,63.0,0.0,0.0,1.34042553191,0.0,0.0,47.0,1.34042553191,19,7,0,0,0
2016-09-19 04:20:00,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,14.0,12.0,21.0,30.0,0.0,0.0,19.0,16.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,16.0,25.0,0.0,0.0,18.0,16.0,23.0,33.0,0.0,0.0,19.0,16.0,28.0,38.0,0.0,0.0,14.0,12.0,21.0,30.0,80.0,101.0,11.0,11.0,1.0,77.0,0.0,0.0,101.0,0.0,0.0,1.31168831169,0.0,0.0,77.0,1.31168831169,19,7,20,0,0
2016-09-19 04:40:00,0.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,5.0,5.0,4.0,0.0,14.0,12.0,21.0,30.0,36.0,0.0,19.0,16.0,28.0,38.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,16.0,25.0,32.0,0.0,18.0,16.0,23.0,33.0,42.0,0.0,19.0,16.0,28.0,38.0,46.0,0.0,14.0,12.0,21.0,30.0,36.0,97.0,147.0,15.0,15.0,1.0,113.0,0.0,0.0,147.0,0.0,0.0,1.30088495575,0.0,0.0,113.0,1.30088495575,19,7,40,0,0
2016-09-19 05:00:00,1.0,0.0,5.0,5.0,4.0,10.0,1.0,0.0,5.0,5.0,4.0,10.0,14.0,12.0,21.0,30.0,36.0,37.0,19.0,16.0,28.0,38.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,16.0,25.0,32.0,27.0,18.0,16.0,23.0,33.0,42.0,36.0,19.0,16.0,28.0,38.0,46.0,46.0,14.0,12.0,21.0,30.0,36.0,37.0,129.0,193.0,25.0,25.0,1.0,150.0,0.0,0.0,193.0,0.0,0.0,1.28666666667,0.0,0.0,150.0,1.28666666667,19,8,0,0,0
2016-09-19 05:20:00,0.0,5.0,5.0,4.0,10.0,34.0,0.0,5.0,5.0,4.0,10.0,38.0,12.0,21.0,30.0,36.0,37.0,83.0,16.0,28.0,38.0,46.0,46.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,25.0,32.0,27.0,50.0,16.0,23.0,33.0,42.0,36.0,52.0,16.0,28.0,38.0,46.0,46.0,90.0,12.0,21.0,30.0,36.0,37.0,84.0,122.0,264.0,62.0,58.0,1.06896551724,219.0,1.0,0.0,260.0,0.0,0.0,1.18721461187,0.0,0.0,220.0,1.2,19,8,20,0,0
2016-09-19 05:40:00,5.0,5.0,4.0,10.0,34.0,36.0,5.0,5.0,4.0,10.0,38.0,37.0,21.0,30.0,36.0,37.0,83.0,80.0,28.0,38.0,46.0,46.0,86.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,32.0,27.0,50.0,44.0,23.0,33.0,42.0,36.0,52.0,50.0,28.0,38.0,46.0,46.0,90.0,87.0,21.0,30.0,36.0,37.0,84.0,80.0,98.0,335.0,99.0,94.0,1.05319148936,287.0,1.0,0.0,331.0,4.0,0.0,1.15331010453,4.0,0.0,288.0,1.16319444444,19,8,40,0,0
2016-09-19 06:00:00,5.0,4.0,10.0,34.0,36.0,36.0,5.0,4.0,10.0,38.0,37.0,36.0,30.0,36.0,37.0,83.0,80.0,97.0,38.0,46.0,46.0,86.0,87.0,101.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,27.0,50.0,44.0,61.0,33.0,42.0,36.0,52.0,50.0,65.0,38.0,46.0,46.0,90.0,87.0,101.0,30.0,36.0,37.0,84.0,80.0,97.0,89.0,408.0,130.0,125.0,1.04,363.0,1.0,0.0,404.0,4.0,0.0,1.1129476584,4.0,0.0,364.0,1.12087912088,19,9,0,0,0
2016-09-19 06:20:00,4.0,10.0,34.0,36.0,36.0,43.0,4.0,10.0,38.0,37.0,36.0,43.0,36.0,37.0,83.0,80.0,97.0,129.0,46.0,46.0,86.0,87.0,101.0,134.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,50.0,44.0,61.0,86.0,42.0,36.0,52.0,50.0,65.0,91.0,46.0,46.0,90.0,87.0,101.0,134.0,36.0,37.0,84.0,80.0,97.0,129.0,78.0,504.0,168.0,163.0,1.03067484663,462.0,1.0,0.0,500.0,4.0,0.0,1.08225108225,4.0,0.0,463.0,1.08855291577,19,9,20,0,0
2016-09-19 06:40:00,10.0,34.0,36.0,36.0,43.0,41.0,10.0,38.0,37.0,36.0,43.0,50.0,37.0,83.0,80.0,97.0,129.0,119.0,46.0,86.0,87.0,101.0,134.0,127.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,50.0,44.0,61.0,86.0,81.0,36.0,52.0,50.0,65.0,91.0,88.0,46.0,90.0,87.0,101.0,134.0,138.0,37.0,84.0,80.0,97.0,129.0,122.0,59.0,596.0,214.0,200.0,1.07,545.0,4.0,0.0,581.0,8.0,0.0,1.06605504587,2.0,0.0,549.0,1.08561020036,19,9,40,0,0
2016-09-19 07:00:00,34.0,36.0,36.0,43.0,41.0,30.0,38.0,37.0,36.0,43.0,50.0,31.0,83.0,80.0,97.0,129.0,119.0,98.0,86.0,87.0,101.0,134.0,127.0,105.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.0,61.0,86.0,81.0,68.0,52.0,50.0,65.0,91.0,88.0,74.0,90.0,87.0,101.0,134.0,138.0,105.0,84.0,80.0,97.0,129.0,122.0,98.0,71.0,655.0,235.0,220.0,1.06818181818,606.0,4.0,0.0,640.0,15.0,0.0,1.05610561056,3.75,0.0,610.0,1.0737704918,19,10,0,0,0
2016-09-19 07:20:00,36.0,36.0,43.0,41.0,30.0,15.0,37.0,36.0,43.0,50.0,31.0,17.0,80.0,97.0,129.0,119.0,98.0,88.0,87.0,101.0,134.0,127.0,105.0,93.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,61.0,86.0,81.0,68.0,74.0,50.0,65.0,91.0,88.0,74.0,79.0,87.0,101.0,134.0,138.0,105.0,96.0,80.0,97.0,129.0,122.0,98.0,89.0,88.0,661.0,214.0,201.0,1.06467661692,611.0,4.0,0.0,647.0,11.0,0.0,1.0589198036,2.75,0.0,615.0,1.07479674797,19,10,20,0,0
2016-09-19 07:40:00,36.0,43.0,41.0,30.0,15.0,18.0,36.0,43.0,50.0,31.0,17.0,19.0,97.0,129.0,119.0,98.0,88.0,78.0,101.0,134.0,127.0,105.0,93.0,82.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,86.0,81.0,68.0,74.0,60.0,65.0,91.0,88.0,74.0,79.0,63.0,101.0,134.0,138.0,105.0,96.0,82.0,97.0,129.0,122.0,98.0,89.0,78.0,65.0,656.0,196.0,183.0,1.07103825137,609.0,4.0,0.0,642.0,14.0,0.0,1.05418719212,3.5,0.0,613.0,1.07014681892,19,10,40,0,0
2016-09-19 08:00:00,43.0,41.0,30.0,15.0,18.0,12.0,43.0,50.0,31.0,17.0,19.0,14.0,129.0,119.0,98.0,88.0,78.0,59.0,134.0,127.0,105.0,93.0,82.0,61.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,81.0,68.0,74.0,60.0,47.0,91.0,88.0,74.0,79.0,63.0,47.0,134.0,138.0,105.0,96.0,82.0,61.0,129.0,122.0,98.0,89.0,78.0,59.0,50.0,616.0,174.0,159.0,1.09433962264,571.0,4.0,0.0,602.0,25.0,0.0,1.05429071804,6.25,0.0,575.0,1.07130434783,19,11,0,0,0
2016-09-19 08:20:00,41.0,30.0,15.0,18.0,12.0,18.0,50.0,31.0,17.0,19.0,14.0,18.0,119.0,98.0,88.0,78.0,59.0,71.0,127.0,105.0,93.0,82.0,61.0,73.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,68.0,74.0,60.0,47.0,53.0,88.0,74.0,79.0,63.0,47.0,55.0,138.0,105.0,96.0,82.0,61.0,73.0,122.0,98.0,89.0,78.0,59.0,71.0,61.0,555.0,149.0,134.0,1.11194029851,513.0,4.0,0.0,541.0,14.0,0.0,1.05458089669,3.5,0.0,517.0,1.07350096712,19,11,20,0,0
2016-09-19 08:40:00,30.0,15.0,18.0,12.0,18.0,11.0,31.0,17.0,19.0,14.0,18.0,13.0,98.0,88.0,78.0,59.0,71.0,88.0,105.0,93.0,82.0,61.0,73.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,74.0,60.0,47.0,53.0,77.0,74.0,79.0,63.0,47.0,55.0,100.0,105.0,96.0,82.0,61.0,73.0,113.0,98.0,89.0,78.0,59.0,71.0,88.0,46.0,530.0,112.0,104.0,1.07692307692,482.0,1.0,0.0,527.0,6.0,0.0,1.09336099585,6.0,0.0,483.0,1.09730848861,19,11,40,0,0
2016-09-19 09:00:00,15.0,18.0,12.0,18.0,11.0,14.0,17.0,19.0,14.0,18.0,13.0,22.0,88.0,78.0,59.0,71.0,88.0,64.0,93.0,82.0,61.0,73.0,113.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,74.0,60.0,47.0,53.0,77.0,51.0,79.0,63.0,47.0,55.0,100.0,61.0,96.0,82.0,61.0,73.0,113.0,83.0,89.0,78.0,59.0,71.0,88.0,65.0,87.0,508.0,103.0,88.0,1.17045454545,448.0,1.0,1.0,498.0,3.0,7.0,1.11160714286,3.0,7.0,450.0,1.12888888889,19,12,0,0,0
2016-09-19 09:20:00,18.0,12.0,18.0,11.0,14.0,13.0,19.0,14.0,18.0,13.0,22.0,13.0,78.0,59.0,71.0,88.0,64.0,50.0,82.0,61.0,73.0,113.0,76.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,60.0,47.0,53.0,77.0,51.0,37.0,63.0,47.0,55.0,100.0,61.0,47.0,82.0,61.0,73.0,113.0,83.0,60.0,78.0,59.0,71.0,88.0,65.0,50.0,66.0,472.0,99.0,86.0,1.1511627907,410.0,0.0,1.0,465.0,0.0,7.0,1.13414634146,0.0,7.0,411.0,1.14841849148,19,12,20,0,0
2016-09-19 09:40:00,12.0,18.0,11.0,14.0,13.0,14.0,14.0,18.0,13.0,22.0,13.0,15.0,59.0,71.0,88.0,64.0,50.0,61.0,61.0,73.0,113.0,76.0,60.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,47.0,53.0,77.0,51.0,37.0,47.0,47.0,55.0,100.0,61.0,47.0,54.0,61.0,73.0,113.0,83.0,60.0,69.0,59.0,71.0,88.0,65.0,50.0,61.0,69.0,459.0,95.0,82.0,1.15853658537,393.0,0.0,1.0,452.0,0.0,7.0,1.15012722646,0.0,7.0,394.0,1.16497461929,19,12,40,0,0
2016-09-19 10:00:00,18.0,11.0,14.0,13.0,14.0,9.0,18.0,13.0,22.0,13.0,15.0,10.0,71.0,88.0,64.0,50.0,61.0,46.0,73.0,113.0,76.0,60.0,69.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,77.0,51.0,37.0,47.0,37.0,55.0,100.0,61.0,47.0,54.0,43.0,73.0,113.0,83.0,60.0,69.0,53.0,71.0,88.0,65.0,50.0,61.0,46.0,81.0,451.0,91.0,79.0,1.15189873418,380.0,0.0,1.0,444.0,0.0,7.0,1.16842105263,0.0,7.0,381.0,1.18372703412,19,13,0,0,0
2016-09-19 10:20:00,11.0,14.0,13.0,14.0,9.0,18.0,13.0,22.0,13.0,15.0,10.0,20.0,88.0,64.0,50.0,61.0,46.0,87.0,113.0,76.0,60.0,69.0,53.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,77.0,51.0,37.0,47.0,37.0,69.0,100.0,61.0,47.0,54.0,43.0,84.0,113.0,83.0,60.0,69.0,53.0,104.0,88.0,65.0,50.0,61.0,46.0,87.0,95.0,482.0,93.0,79.0,1.17721518987,396.0,0.0,1.0,475.0,0.0,7.0,1.19949494949,0.0,7.0,397.0,1.21410579345,19,13,20,0,0
2016-09-19 10:40:00,14.0,13.0,14.0,9.0,18.0,18.0,22.0,13.0,15.0,10.0,20.0,18.0,64.0,50.0,61.0,46.0,87.0,66.0,76.0,60.0,69.0,53.0,104.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,37.0,47.0,37.0,69.0,48.0,61.0,47.0,54.0,43.0,84.0,62.0,83.0,60.0,69.0,53.0,104.0,80.0,65.0,50.0,61.0,46.0,87.0,66.0,67.0,449.0,98.0,86.0,1.13953488372,374.0,0.0,1.0,442.0,0.0,7.0,1.18181818182,0.0,7.0,375.0,1.19733333333,19,13,40,0,0
