,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,etc_model0,etc_model1,etc_model2,etc_model3,etc_model4,etc_model5,model02_count0,model02_count1,model02_count2,model02_count3,model02_count4,model02_count5,model02_model0,model02_model1,model02_model2,model02_model3,model02_model4,model02_model5,model35_count0,model35_count1,model35_count2,model35_count3,model35_count4,model35_count5,model35_model0,model35_model1,model35_model2,model35_model3,model35_model4,model35_model5,model67_count0,model67_count1,model67_count2,model67_count3,model67_count4,model67_count5,model67_model0,model67_model1,model67_model2,model67_model3,model67_model4,model67_model5,no_etc_count0,no_etc_count1,no_etc_count2,no_etc_count3,no_etc_count4,no_etc_count5,no_etc_model0,no_etc_model1,no_etc_model2,no_etc_model3,no_etc_model4,no_etc_model5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,etc_all_model,etc_all_count,etc_avg_model,model02_all_count,model35_all_count,model67_all_count,model02_all_model,model35_all_model,model67_all_model,model02_avg_model,model35_avg_model,model67_avg_model,volume_all,vehicle_avg_model,day,hour,minute,week,weekend
10,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,4.0,10.0,4.0,7.0,3.0,6.0,4.0,13.0,5.0,9.0,5.0,2.0,4.0,3.0,1.0,0.0,19.0,10.0,20.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,13.0,4.0,7.0,22.0,15.0,23.0,24.0,9.0,9.0,22.0,16.0,24.0,24.0,10.0,9.0,8.0,7.0,8.0,13.0,5.0,7.0,2.0,105.0,3.0,3.0,1.0,33.0,15.0,0.0,40.0,75.0,0.0,1.21212121212,5.0,0.0,48.0,2.1875,18,5,20,1,0
11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,10.0,4.0,7.0,2.0,6.0,4.0,13.0,5.0,9.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,10.0,20.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,13.0,4.0,7.0,2.0,15.0,23.0,24.0,9.0,9.0,3.0,16.0,24.0,24.0,10.0,9.0,3.0,7.0,8.0,13.0,5.0,7.0,2.0,4.0,86.0,3.0,3.0,1.0,32.0,10.0,0.0,40.0,66.0,0.0,1.25,6.6,0.0,42.0,2.04761904762,18,5,40,1,0
12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,4.0,7.0,2.0,4.0,4.0,13.0,5.0,9.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,20.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,4.0,7.0,2.0,4.0,23.0,24.0,9.0,9.0,3.0,4.0,24.0,24.0,10.0,9.0,3.0,4.0,8.0,13.0,5.0,7.0,2.0,4.0,13.0,74.0,2.0,2.0,1.0,31.0,8.0,0.0,38.0,47.0,0.0,1.22580645161,5.875,0.0,39.0,1.89743589744,18,6,0,1,0
13,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,4.0,7.0,2.0,4.0,13.0,13.0,5.0,9.0,3.0,4.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,7.0,2.0,4.0,11.0,24.0,9.0,9.0,3.0,4.0,11.0,24.0,10.0,9.0,3.0,4.0,13.0,13.0,5.0,7.0,2.0,4.0,13.0,17.0,63.0,3.0,3.0,1.0,40.0,4.0,0.0,47.0,21.0,0.0,1.175,5.25,0.0,44.0,1.43181818182,18,6,20,1,0
14,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,7.0,2.0,4.0,13.0,17.0,5.0,9.0,3.0,4.0,13.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,4.0,11.0,12.0,9.0,9.0,3.0,4.0,11.0,16.0,10.0,9.0,3.0,4.0,13.0,21.0,5.0,7.0,2.0,4.0,13.0,17.0,21.0,60.0,8.0,8.0,1.0,47.0,1.0,0.0,55.0,5.0,0.0,1.17021276596,5.0,0.0,48.0,1.25,18,6,40,1,0
15,0.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,2.0,5.0,15.0,7.0,2.0,4.0,13.0,17.0,19.0,9.0,3.0,4.0,13.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,11.0,12.0,12.0,9.0,3.0,4.0,11.0,16.0,13.0,9.0,3.0,4.0,13.0,21.0,28.0,7.0,2.0,4.0,13.0,17.0,21.0,31.0,78.0,22.0,16.0,1.375,62.0,2.0,0.0,72.0,0.0,0.0,1.16129032258,0.0,0.0,64.0,1.21875,18,7,0,1,0
16,0.0,0.0,2.0,5.0,9.0,13.0,0.0,0.0,2.0,5.0,15.0,20.0,2.0,4.0,13.0,17.0,19.0,29.0,3.0,4.0,13.0,21.0,22.0,36.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,12.0,12.0,18.0,3.0,4.0,11.0,16.0,13.0,24.0,3.0,4.0,13.0,21.0,28.0,44.0,2.0,4.0,13.0,17.0,21.0,31.0,28.0,113.0,42.0,29.0,1.44827586207,84.0,4.0,0.0,99.0,6.0,0.0,1.17857142857,1.5,0.0,88.0,1.28409090909,18,7,20,1,0
17,0.0,2.0,5.0,9.0,13.0,5.0,0.0,2.0,5.0,15.0,20.0,5.0,4.0,13.0,17.0,19.0,29.0,28.0,4.0,13.0,21.0,22.0,36.0,31.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,12.0,12.0,18.0,23.0,4.0,11.0,16.0,13.0,24.0,26.0,4.0,13.0,21.0,28.0,44.0,31.0,4.0,13.0,17.0,21.0,31.0,28.0,47.0,141.0,47.0,34.0,1.38235294118,110.0,4.0,0.0,127.0,14.0,0.0,1.15454545455,3.5,0.0,114.0,1.23684210526,18,7,40,1,0
18,2.0,5.0,9.0,13.0,5.0,10.0,2.0,5.0,15.0,20.0,5.0,13.0,13.0,17.0,19.0,29.0,28.0,46.0,13.0,21.0,22.0,36.0,31.0,51.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,12.0,18.0,23.0,37.0,11.0,16.0,13.0,24.0,26.0,41.0,13.0,21.0,28.0,44.0,31.0,54.0,13.0,17.0,21.0,31.0,28.0,47.0,50.0,191.0,60.0,44.0,1.36363636364,152.0,5.0,0.0,174.0,14.0,0.0,1.14473684211,2.8,0.0,157.0,1.21656050955,18,8,0,1,0
19,5.0,9.0,13.0,5.0,10.0,12.0,5.0,15.0,20.0,5.0,13.0,15.0,17.0,19.0,29.0,28.0,46.0,49.0,21.0,22.0,36.0,31.0,51.0,50.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,18.0,23.0,37.0,38.0,16.0,13.0,24.0,26.0,41.0,38.0,21.0,28.0,44.0,31.0,54.0,53.0,17.0,21.0,31.0,28.0,47.0,50.0,41.0,231.0,73.0,54.0,1.35185185185,188.0,6.0,0.0,211.0,23.0,0.0,1.12234042553,3.83333333333,0.0,194.0,1.19072164948,18,8,20,1,0
20,9.0,13.0,5.0,10.0,12.0,13.0,15.0,20.0,5.0,13.0,15.0,15.0,19.0,29.0,28.0,46.0,49.0,40.0,22.0,36.0,31.0,51.0,50.0,42.0,2.0,2.0,0.0,1.0,1.0,1.0,6.0,8.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,23.0,37.0,38.0,28.0,13.0,24.0,26.0,41.0,38.0,30.0,28.0,44.0,31.0,54.0,53.0,45.0,21.0,31.0,28.0,47.0,50.0,41.0,49.0,255.0,83.0,62.0,1.33870967742,211.0,7.0,0.0,232.0,28.0,0.0,1.09952606635,4.0,0.0,218.0,1.16972477064,18,8,40,1,0
21,13.0,5.0,10.0,12.0,13.0,15.0,20.0,5.0,13.0,15.0,15.0,17.0,29.0,28.0,46.0,49.0,40.0,48.0,36.0,31.0,51.0,50.0,42.0,49.0,2.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,37.0,38.0,28.0,34.0,24.0,26.0,41.0,38.0,30.0,35.0,44.0,31.0,54.0,53.0,45.0,52.0,31.0,28.0,47.0,50.0,41.0,49.0,61.0,279.0,85.0,68.0,1.25,240.0,6.0,0.0,259.0,17.0,0.0,1.07916666667,2.83333333333,0.0,246.0,1.13414634146,18,9,0,1,0
22,5.0,10.0,12.0,13.0,15.0,12.0,5.0,13.0,15.0,15.0,17.0,15.0,28.0,46.0,49.0,40.0,48.0,60.0,31.0,51.0,50.0,42.0,49.0,67.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,37.0,38.0,28.0,34.0,49.0,26.0,41.0,38.0,30.0,35.0,56.0,31.0,54.0,53.0,45.0,52.0,71.0,28.0,47.0,50.0,41.0,49.0,61.0,39.0,306.0,80.0,67.0,1.19402985075,271.0,5.0,0.0,290.0,15.0,0.0,1.07011070111,3.0,0.0,276.0,1.10869565217,18,9,20,1,0
23,10.0,12.0,13.0,15.0,12.0,10.0,13.0,15.0,15.0,17.0,15.0,13.0,46.0,49.0,40.0,48.0,60.0,38.0,51.0,50.0,42.0,49.0,67.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,38.0,28.0,34.0,49.0,29.0,41.0,38.0,30.0,35.0,56.0,32.0,54.0,53.0,45.0,52.0,71.0,45.0,47.0,50.0,41.0,49.0,61.0,39.0,46.0,320.0,88.0,72.0,1.22222222222,281.0,6.0,0.0,300.0,19.0,0.0,1.06761565836,3.16666666667,0.0,287.0,1.1149825784,18,9,40,1,0
24,12.0,13.0,15.0,12.0,10.0,14.0,15.0,15.0,17.0,15.0,13.0,17.0,49.0,40.0,48.0,60.0,38.0,45.0,50.0,42.0,49.0,67.0,41.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,28.0,34.0,49.0,29.0,32.0,38.0,30.0,35.0,56.0,32.0,32.0,53.0,45.0,52.0,71.0,45.0,49.0,50.0,41.0,49.0,61.0,39.0,46.0,38.0,315.0,92.0,76.0,1.21052631579,280.0,6.0,0.0,295.0,20.0,0.0,1.05357142857,3.33333333333,0.0,286.0,1.1013986014,18,10,0,1,0
25,13.0,15.0,12.0,10.0,14.0,10.0,15.0,17.0,15.0,13.0,17.0,10.0,40.0,48.0,60.0,38.0,45.0,38.0,42.0,49.0,67.0,41.0,46.0,39.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,49.0,29.0,32.0,28.0,30.0,35.0,56.0,32.0,32.0,29.0,45.0,52.0,71.0,45.0,49.0,39.0,41.0,49.0,61.0,39.0,46.0,38.0,44.0,301.0,87.0,74.0,1.17567567568,269.0,5.0,0.0,284.0,20.0,0.0,1.05576208178,4.0,0.0,274.0,1.09854014599,18,10,20,1,0
26,15.0,12.0,10.0,14.0,10.0,8.0,17.0,15.0,13.0,17.0,10.0,8.0,48.0,60.0,38.0,45.0,38.0,44.0,49.0,67.0,41.0,46.0,39.0,48.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,49.0,29.0,32.0,28.0,36.0,35.0,56.0,32.0,32.0,29.0,40.0,52.0,71.0,45.0,49.0,39.0,48.0,49.0,61.0,39.0,46.0,38.0,44.0,46.0,304.0,80.0,69.0,1.15942028986,273.0,4.0,0.0,290.0,18.0,0.0,1.06227106227,4.5,0.0,277.0,1.09747292419,18,10,40,1,0
27,12.0,10.0,14.0,10.0,8.0,11.0,15.0,13.0,17.0,10.0,8.0,11.0,60.0,38.0,45.0,38.0,44.0,46.0,67.0,41.0,46.0,39.0,48.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,32.0,28.0,36.0,35.0,56.0,32.0,32.0,29.0,40.0,39.0,71.0,45.0,49.0,39.0,48.0,50.0,61.0,39.0,46.0,38.0,44.0,46.0,39.0,302.0,74.0,65.0,1.13846153846,271.0,3.0,0.0,291.0,15.0,0.0,1.07380073801,5.0,0.0,274.0,1.10218978102,18,11,0,1,0
28,10.0,14.0,10.0,8.0,11.0,10.0,13.0,17.0,10.0,8.0,11.0,12.0,38.0,45.0,38.0,44.0,46.0,38.0,41.0,46.0,39.0,48.0,50.0,46.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,28.0,36.0,35.0,29.0,32.0,32.0,29.0,40.0,39.0,37.0,45.0,49.0,39.0,48.0,50.0,49.0,39.0,46.0,38.0,44.0,46.0,39.0,41.0,280.0,71.0,63.0,1.12698412698,249.0,3.0,0.0,270.0,10.0,0.0,1.0843373494,3.33333333333,0.0,252.0,1.11111111111,18,11,20,1,0
29,14.0,10.0,8.0,11.0,10.0,9.0,17.0,10.0,8.0,11.0,12.0,15.0,45.0,38.0,44.0,46.0,38.0,39.0,46.0,39.0,48.0,50.0,46.0,43.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,36.0,35.0,29.0,32.0,32.0,29.0,40.0,39.0,37.0,36.0,49.0,39.0,48.0,50.0,49.0,51.0,46.0,38.0,44.0,46.0,39.0,41.0,30.0,286.0,73.0,62.0,1.17741935484,250.0,4.0,0.0,272.0,6.0,0.0,1.088,1.5,0.0,254.0,1.12598425197,18,11,40,1,0
30,10.0,8.0,11.0,10.0,9.0,6.0,10.0,8.0,11.0,12.0,15.0,6.0,38.0,44.0,46.0,38.0,39.0,30.0,39.0,48.0,50.0,46.0,43.0,34.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,35.0,29.0,32.0,24.0,29.0,40.0,39.0,37.0,36.0,28.0,39.0,48.0,50.0,49.0,51.0,34.0,38.0,44.0,46.0,39.0,41.0,30.0,34.0,271.0,62.0,54.0,1.14814814815,235.0,3.0,0.0,260.0,11.0,0.0,1.10638297872,3.66666666667,0.0,238.0,1.13865546218,18,12,0,1,0
31,8.0,11.0,10.0,9.0,6.0,7.0,8.0,11.0,12.0,15.0,6.0,10.0,44.0,46.0,38.0,39.0,30.0,32.0,48.0,50.0,46.0,43.0,34.0,35.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,29.0,32.0,24.0,27.0,40.0,39.0,37.0,36.0,28.0,31.0,48.0,50.0,49.0,51.0,34.0,41.0,44.0,46.0,39.0,41.0,30.0,34.0,48.0,273.0,62.0,51.0,1.21568627451,229.0,5.0,0.0,256.0,11.0,0.0,1.11790393013,2.2,0.0,234.0,1.16666666667,18,12,20,1,0
32,11.0,10.0,9.0,6.0,7.0,14.0,11.0,12.0,15.0,6.0,10.0,17.0,46.0,38.0,39.0,30.0,32.0,47.0,50.0,46.0,43.0,34.0,35.0,50.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,8.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,32.0,24.0,27.0,34.0,39.0,37.0,36.0,28.0,31.0,36.0,50.0,49.0,51.0,34.0,41.0,53.0,46.0,39.0,41.0,30.0,34.0,48.0,45.0,278.0,71.0,57.0,1.24561403509,232.0,6.0,0.0,258.0,20.0,0.0,1.11206896552,3.33333333333,0.0,238.0,1.16806722689,18,12,40,1,0
33,10.0,9.0,6.0,7.0,14.0,12.0,12.0,15.0,6.0,10.0,17.0,14.0,38.0,39.0,30.0,32.0,47.0,44.0,46.0,43.0,34.0,35.0,50.0,46.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,8.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,24.0,27.0,34.0,33.0,37.0,36.0,28.0,31.0,36.0,35.0,49.0,51.0,34.0,41.0,53.0,49.0,39.0,41.0,30.0,34.0,48.0,45.0,43.0,277.0,74.0,58.0,1.27586206897,230.0,7.0,0.0,254.0,28.0,0.0,1.10434782609,4.0,0.0,237.0,1.16877637131,18,13,0,1,0
