,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,is_eight,is_nine,is_eighteen,is_seventeen,minute,week,weekend
2016-09-20 10:20:00,23.0,22.0,20.0,17.0,25.0,23.0,46.0,44.0,40.0,34.0,51.0,47.0,2.0,2.0,2.0,2.0,2.04,2.04347826087,24.0,26.0,26.0,22.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,92.0,100.0,85.0,86.0,77.0,117.0,92.0,103.0,91.0,86.0,80.0,1.02631578947,1.0,1.03,1.07058823529,1.0,1.03896103896,163.0,136.0,143.0,125.0,137.0,127.0,1.1897810219,1.19298245614,1.19166666667,1.22549019608,1.23423423423,1.25742574257,137.0,114.0,120.0,102.0,111.0,101.0,143.0,831.0,262.0,569.0,1.0,130.0,554.0,685.0,138.0,1.21313868613,2.01538461538,1.02707581227,1.47170547179,1.78538284242,1.10142575153,1.58111949809,1.98814035898,1.12134996436,1.52333414496,1.88015115188,1.11096095081,1.50182622068,1.84047330966,1.10701860693,1.42006944444,1.6922494213,1.09163485959,1.42320714066,1.69786115026,1.09223736255,1.41557888007,1.6842288865,1.05488472416,1.08344658492,1.0,1.0,1.0,0.0,0.0,0.0,12996.0,1481544.0,10.677078252,1.0,1.0,1.0,14400.0,1728000.0,10.9544511501,10404.0,1061208.0,10.0995049384,469225.0,321419125.0,26.1725046566,12321.0,1367631.0,10.5356537529,10201.0,1030301.0,10.0498756211,0,0,0,0,20M,1W,1
2016-09-20 10:40:00,22.0,20.0,17.0,25.0,23.0,17.0,44.0,40.0,34.0,51.0,47.0,34.0,2.0,2.0,2.0,2.04,2.04347826087,2.0,26.0,26.0,22.0,23.0,17.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,100.0,85.0,86.0,77.0,105.0,92.0,103.0,91.0,86.0,80.0,108.0,1.0,1.03,1.07058823529,1.0,1.03896103896,1.02857142857,136.0,143.0,125.0,137.0,127.0,142.0,1.19298245614,1.19166666667,1.22549019608,1.23423423423,1.25742574257,1.16393442623,114.0,120.0,102.0,111.0,101.0,122.0,136.0,810.0,250.0,560.0,1.0,124.0,545.0,670.0,142.0,1.20895522388,2.01612903226,1.02752293578,1.46157273335,1.76697599106,1.09952499921,1.35474334856,1.5768324221,1.0788579268,1.58111949809,1.98814035898,1.12134996436,1.52333414496,1.88015115188,1.11096095081,1.50182622068,1.84047330966,1.10701860693,1.42006944444,1.6922494213,1.09163485959,1.42320714066,1.69786115026,1.05580338355,1.08486219228,1.0,1.0,1.0,1.0,1.0,1.0,14400.0,1728000.0,10.9544511501,0.0,0.0,0.0,10404.0,1061208.0,10.0995049384,12321.0,1367631.0,10.5356537529,448900.0,300763000.0,25.8843582111,10201.0,1030301.0,10.0498756211,14884.0,1815848.0,11.0453610172,0,0,0,0,40M,1W,1
2016-09-20 11:00:00,20.0,17.0,25.0,23.0,17.0,19.0,40.0,34.0,51.0,47.0,34.0,38.0,2.0,2.0,2.04,2.04347826087,2.0,2.0,26.0,22.0,23.0,17.0,28.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,85.0,86.0,77.0,105.0,114.0,103.0,91.0,86.0,80.0,108.0,117.0,1.03,1.07058823529,1.0,1.03896103896,1.02857142857,1.02631578947,143.0,125.0,137.0,127.0,142.0,155.0,1.19166666667,1.22549019608,1.23423423423,1.25742574257,1.16393442623,1.16541353383,120.0,102.0,111.0,101.0,122.0,133.0,131.0,829.0,244.0,585.0,1.0,121.0,567.0,689.0,148.0,1.20319303338,2.01652892562,1.03174603175,1.44767347558,1.74183064043,1.09690156048,1.35818870484,1.58285149813,1.0795432061,1.35474334856,1.5768324221,1.0788579268,1.58111949809,1.98814035898,1.12134996436,1.52333414496,1.88015115188,1.11096095081,1.50182622068,1.84047330966,1.10701860693,1.42006944444,1.6922494213,1.06449987402,1.09829352082,1.0,1.0,1.0,0.0,0.0,0.0,10404.0,1061208.0,10.0995049384,0.0,0.0,0.0,12321.0,1367631.0,10.5356537529,10201.0,1030301.0,10.0498756211,474721.0,327082769.0,26.2488094968,14884.0,1815848.0,11.0453610172,17689.0,2352637.0,11.5325625947,0,0,0,0,0M,1W,1
2016-09-20 11:20:00,17.0,25.0,23.0,17.0,19.0,29.0,34.0,51.0,47.0,34.0,38.0,60.0,2.0,2.04,2.04347826087,2.0,2.0,2.06896551724,22.0,23.0,17.0,28.0,32.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,86.0,77.0,105.0,114.0,101.0,91.0,86.0,80.0,108.0,117.0,110.0,1.07058823529,1.0,1.03896103896,1.02857142857,1.02631578947,1.08910891089,125.0,137.0,127.0,142.0,155.0,170.0,1.22549019608,1.23423423423,1.25742574257,1.16393442623,1.16541353383,1.30769230769,102.0,111.0,101.0,122.0,133.0,130.0,141.0,856.0,264.0,592.0,1.0,130.0,568.0,699.0,150.0,1.22460658083,2.03076923077,1.04225352113,1.49966127781,1.83649506982,1.10661943812,1.7100591716,2.2362312244,1.14354374979,1.35818870484,1.58285149813,1.0795432061,1.35474334856,1.5768324221,1.0788579268,1.58111949809,1.98814035898,1.12134996436,1.52333414496,1.88015115188,1.11096095081,1.50182622068,1.84047330966,1.0862924023,1.13219208127,1.0,1.0,1.0,0.0,0.0,0.0,12321.0,1367631.0,10.5356537529,0.0,0.0,0.0,10201.0,1030301.0,10.0498756211,14884.0,1815848.0,11.0453610172,488601.0,341532099.0,26.4386081328,17689.0,2352637.0,11.5325625947,16900.0,2197000.0,11.401754251,0,0,0,0,20M,1W,1
2016-09-20 11:40:00,25.0,23.0,17.0,19.0,29.0,28.0,51.0,47.0,34.0,38.0,60.0,59.0,2.04,2.04347826087,2.0,2.0,2.06896551724,2.10714285714,23.0,17.0,28.0,32.0,28.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,77.0,105.0,114.0,101.0,115.0,86.0,80.0,108.0,117.0,110.0,127.0,1.0,1.03896103896,1.02857142857,1.02631578947,1.08910891089,1.10434782609,137.0,127.0,142.0,155.0,170.0,186.0,1.23423423423,1.25742574257,1.16393442623,1.16541353383,1.30769230769,1.3006993007,111.0,101.0,122.0,133.0,130.0,143.0,122.0,917.0,289.0,628.0,1.0,141.0,598.0,740.0,164.0,1.23918918919,2.04964539007,1.05016722408,1.5355898466,1.90288633694,1.11318874823,1.69181867084,2.20054736207,1.14048204751,1.7100591716,2.2362312244,1.14354374979,1.35818870484,1.58285149813,1.0795432061,1.35474334856,1.5768324221,1.0788579268,1.58111949809,1.98814035898,1.12134996436,1.52333414496,1.88015115188,1.10285119853,1.15817818174,1.0,1.0,1.0,0.0,0.0,0.0,10201.0,1030301.0,10.0498756211,0.0,0.0,0.0,14884.0,1815848.0,11.0453610172,17689.0,2352637.0,11.5325625947,547600.0,405224000.0,27.2029410175,16900.0,2197000.0,11.401754251,20449.0,2924207.0,11.9582607431,0,0,0,0,40M,1W,1
2016-09-20 12:00:00,23.0,17.0,19.0,29.0,28.0,32.0,47.0,34.0,38.0,60.0,59.0,65.0,2.04347826087,2.0,2.0,2.06896551724,2.10714285714,2.03125,17.0,28.0,32.0,28.0,36.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,105.0,114.0,101.0,115.0,104.0,80.0,108.0,117.0,110.0,127.0,119.0,1.03896103896,1.02857142857,1.02631578947,1.08910891089,1.10434782609,1.14423076923,127.0,142.0,155.0,170.0,186.0,184.0,1.25742574257,1.16393442623,1.16541353383,1.30769230769,1.3006993007,1.35294117647,101.0,122.0,133.0,130.0,143.0,136.0,124.0,964.0,303.0,661.0,1.0,148.0,616.0,765.0,171.0,1.26013071895,2.0472972973,1.07305194805,1.58792942885,2.00099865283,1.12255544137,1.83044982699,2.4764909424,1.16315999608,1.69181867084,2.20054736207,1.14048204751,1.7100591716,2.2362312244,1.14354374979,1.35818870484,1.58285149813,1.0795432061,1.35474334856,1.5768324221,1.0788579268,1.58111949809,1.98814035898,1.15144048322,1.23555545358,1.0,1.0,1.0,0.0,0.0,0.0,14884.0,1815848.0,11.0453610172,0.0,0.0,0.0,17689.0,2352637.0,11.5325625947,16900.0,2197000.0,11.401754251,585225.0,447697125.0,27.6586333719,20449.0,2924207.0,11.9582607431,18496.0,2515456.0,11.6619037897,0,0,0,0,0M,1W,1
2016-09-20 12:20:00,17.0,19.0,29.0,28.0,32.0,25.0,34.0,38.0,60.0,59.0,65.0,50.0,2.0,2.0,2.06896551724,2.10714285714,2.03125,2.0,28.0,32.0,28.0,36.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,114.0,101.0,115.0,104.0,106.0,108.0,117.0,110.0,127.0,119.0,115.0,1.02857142857,1.02631578947,1.08910891089,1.10434782609,1.14423076923,1.08490566038,142.0,155.0,170.0,186.0,184.0,165.0,1.16393442623,1.16541353383,1.30769230769,1.3006993007,1.35294117647,1.25954198473,122.0,133.0,130.0,143.0,136.0,131.0,132.0,1002.0,306.0,696.0,0.0,150.0,645.0,795.0,187.0,1.26037735849,2.04,1.07906976744,1.5885510858,2.00217382134,1.12266529228,1.5864460113,1.99819535775,1.12229318127,1.83044982699,2.4764909424,1.16315999608,1.69181867084,2.20054736207,1.14048204751,1.7100591716,2.2362312244,1.14354374979,1.35818870484,1.58285149813,1.0795432061,1.35474334856,1.5768324221,1.16439156301,1.25645973311,0.0,0.0,0.0,0.0,0.0,0.0,17689.0,2352637.0,11.5325625947,0.0,0.0,0.0,16900.0,2197000.0,11.401754251,20449.0,2924207.0,11.9582607431,632025.0,502459875.0,28.1957443597,18496.0,2515456.0,11.6619037897,17161.0,2248091.0,11.4455231423,0,0,0,0,20M,1W,1
2016-09-20 12:40:00,19.0,29.0,28.0,32.0,25.0,23.0,38.0,60.0,59.0,65.0,50.0,48.0,2.0,2.06896551724,2.10714285714,2.03125,2.0,2.08695652174,32.0,28.0,36.0,30.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,101.0,115.0,104.0,106.0,118.0,117.0,110.0,127.0,119.0,115.0,124.0,1.02631578947,1.08910891089,1.10434782609,1.14423076923,1.08490566038,1.05084745763,155.0,170.0,186.0,184.0,165.0,172.0,1.16541353383,1.30769230769,1.3006993007,1.35294117647,1.25954198473,1.21985815603,133.0,130.0,143.0,136.0,131.0,141.0,131.0,1032.0,320.0,712.0,0.0,156.0,658.0,814.0,187.0,1.26781326781,2.05128205128,1.0820668693,1.60735048204,2.03782026716,1.12597214344,1.48805392083,1.81521471193,1.1044718901,1.5864460113,1.99819535775,1.12229318127,1.83044982699,2.4764909424,1.16315999608,1.69181867084,2.20054736207,1.14048204751,1.7100591716,2.2362312244,1.14354374979,1.35818870484,1.58285149813,1.17086870964,1.266958239,0.0,0.0,0.0,0.0,0.0,0.0,16900.0,2197000.0,11.401754251,0.0,0.0,0.0,20449.0,2924207.0,11.9582607431,18496.0,2515456.0,11.6619037897,662596.0,539353144.0,28.5306852354,17161.0,2248091.0,11.4455231423,19881.0,2803221.0,11.874342087,0,0,0,0,40M,1W,1
2016-09-20 13:00:00,29.0,28.0,32.0,25.0,23.0,18.0,60.0,59.0,65.0,50.0,48.0,36.0,2.06896551724,2.10714285714,2.03125,2.0,2.08695652174,2.0,28.0,36.0,30.0,33.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,115.0,104.0,106.0,118.0,104.0,110.0,127.0,119.0,115.0,124.0,107.0,1.08910891089,1.10434782609,1.14423076923,1.08490566038,1.05084745763,1.02884615385,170.0,186.0,184.0,165.0,172.0,143.0,1.30769230769,1.3006993007,1.35294117647,1.25954198473,1.21985815603,1.17213114754,130.0,143.0,136.0,131.0,141.0,122.0,122.0,1020.0,318.0,702.0,0.0,155.0,648.0,803.0,182.0,1.2702366127,2.05161290323,1.08333333333,1.61350105225,2.0495281112,1.12704774198,1.37389142704,1.61038093497,1.08265005775,1.48805392083,1.81521471193,1.1044718901,1.5864460113,1.99819535775,1.12229318127,1.83044982699,2.4764909424,1.16315999608,1.69181867084,2.20054736207,1.14048204751,1.7100591716,2.2362312244,1.17361111111,1.27141203704,0.0,0.0,0.0,0.0,0.0,0.0,20449.0,2924207.0,11.9582607431,0.0,0.0,0.0,18496.0,2515456.0,11.6619037897,17161.0,2248091.0,11.4455231423,644809.0,517781627.0,28.3372546306,19881.0,2803221.0,11.874342087,14884.0,1815848.0,11.0453610172,0,0,0,0,0M,1W,1
2016-09-20 13:20:00,28.0,32.0,25.0,23.0,18.0,24.0,59.0,65.0,50.0,48.0,36.0,49.0,2.10714285714,2.03125,2.0,2.08695652174,2.0,2.04166666667,36.0,30.0,33.0,28.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,104.0,106.0,118.0,104.0,100.0,127.0,119.0,115.0,124.0,107.0,106.0,1.10434782609,1.14423076923,1.08490566038,1.05084745763,1.02884615385,1.06,186.0,184.0,165.0,172.0,143.0,155.0,1.3006993007,1.35294117647,1.25954198473,1.21985815603,1.17213114754,1.25,143.0,136.0,131.0,141.0,122.0,124.0,113.0,1005.0,307.0,698.0,0.0,150.0,647.0,797.0,183.0,1.26097867001,2.04666666667,1.07882534776,1.59006720623,2.00504083094,1.12293306569,1.5625,1.953125,1.11803398875,1.37389142704,1.61038093497,1.08265005775,1.48805392083,1.81521471193,1.1044718901,1.5864460113,1.99819535775,1.12229318127,1.83044982699,2.4764909424,1.16315999608,1.69181867084,2.20054736207,1.16386413097,1.25560612583,0.0,0.0,0.0,0.0,0.0,0.0,18496.0,2515456.0,11.6619037897,0.0,0.0,0.0,17161.0,2248091.0,11.4455231423,19881.0,2803221.0,11.874342087,635209.0,506261573.0,28.231188427,14884.0,1815848.0,11.0453610172,15376.0,1906624.0,11.1355287257,0,0,0,0,20M,1W,1
2016-09-20 13:40:00,32.0,25.0,23.0,18.0,24.0,24.0,65.0,50.0,48.0,36.0,49.0,49.0,2.03125,2.0,2.08695652174,2.0,2.04166666667,2.04166666667,30.0,33.0,28.0,27.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,106.0,118.0,104.0,100.0,108.0,119.0,115.0,124.0,107.0,106.0,114.0,1.14423076923,1.08490566038,1.05084745763,1.02884615385,1.06,1.05555555556,184.0,165.0,172.0,143.0,155.0,163.0,1.35294117647,1.25954198473,1.21985815603,1.17213114754,1.25,1.23484848485,136.0,131.0,141.0,122.0,124.0,132.0,122.0,982.0,297.0,685.0,0.0,146.0,640.0,786.0,169.0,1.24936386768,2.03424657534,1.0703125,1.56091007388,1.950144647,1.11774946553,1.52485078053,1.88295967596,1.11123736656,1.5625,1.953125,1.11803398875,1.37389142704,1.61038093497,1.08265005775,1.48805392083,1.81521471193,1.1044718901,1.5864460113,1.99819535775,1.12229318127,1.83044982699,2.4764909424,1.14556884766,1.22611665726,0.0,0.0,0.0,0.0,0.0,0.0,17161.0,2248091.0,11.4455231423,0.0,0.0,0.0,19881.0,2803221.0,11.874342087,14884.0,1815848.0,11.0453610172,617796.0,485587656.0,28.0356915378,15376.0,1906624.0,11.1355287257,17424.0,2299968.0,11.4891252931,0,0,0,0,40M,1W,1
2016-09-20 14:00:00,25.0,23.0,18.0,24.0,24.0,24.0,50.0,48.0,36.0,49.0,49.0,48.0,2.0,2.08695652174,2.0,2.04166666667,2.04166666667,2.0,33.0,28.0,27.0,29.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,118.0,104.0,100.0,108.0,107.0,115.0,124.0,107.0,106.0,114.0,107.0,1.08490566038,1.05084745763,1.02884615385,1.06,1.05555555556,1.0,165.0,172.0,143.0,155.0,163.0,155.0,1.25954198473,1.21985815603,1.17213114754,1.25,1.23484848485,1.18320610687,131.0,141.0,122.0,124.0,132.0,131.0,126.0,953.0,280.0,673.0,0.0,138.0,643.0,781.0,170.0,1.22023047375,2.02898550725,1.0466562986,1.48896240907,1.81687730582,1.10464042736,1.39997669134,1.65646097066,1.08775277838,1.52485078053,1.88295967596,1.11123736656,1.5625,1.953125,1.11803398875,1.37389142704,1.61038093497,1.08265005775,1.48805392083,1.81521471193,1.1044718901,1.5864460113,1.99819535775,1.0954894074,1.1466008883,0.0,0.0,0.0,0.0,0.0,0.0,19881.0,2803221.0,11.874342087,0.0,0.0,0.0,14884.0,1815848.0,11.0453610172,15376.0,1906624.0,11.1355287257,609961.0,476379541.0,27.946377225,17424.0,2299968.0,11.4891252931,17161.0,2248091.0,11.4455231423,0,0,0,1,0M,1W,1
2016-09-20 14:20:00,23.0,18.0,24.0,24.0,24.0,16.0,48.0,36.0,49.0,49.0,48.0,32.0,2.08695652174,2.0,2.04166666667,2.04166666667,2.0,2.0,28.0,27.0,29.0,22.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,104.0,100.0,108.0,107.0,106.0,124.0,107.0,106.0,114.0,107.0,109.0,1.05084745763,1.02884615385,1.06,1.05555555556,1.0,1.02830188679,172.0,143.0,155.0,163.0,155.0,141.0,1.21985815603,1.17213114754,1.25,1.23484848485,1.18320610687,1.15573770492,141.0,122.0,124.0,132.0,131.0,122.0,116.0,929.0,262.0,667.0,0.0,129.0,643.0,772.0,172.0,1.20336787565,2.03100775194,1.03732503888,1.44809424414,1.74259009431,1.09698125583,1.33572964257,1.54375311149,1.07505241961,1.39997669134,1.65646097066,1.08775277838,1.52485078053,1.88295967596,1.11123736656,1.5625,1.953125,1.11803398875,1.37389142704,1.61038093497,1.08265005775,1.48805392083,1.81521471193,1.07604323629,1.11620659192,0.0,0.0,0.0,0.0,0.0,0.0,14884.0,1815848.0,11.0453610172,0.0,0.0,0.0,15376.0,1906624.0,11.1355287257,17424.0,2299968.0,11.4891252931,595984.0,460099648.0,27.7848879789,17161.0,2248091.0,11.4455231423,14884.0,1815848.0,11.0453610172,0,0,0,1,20M,1W,1
2016-09-20 14:40:00,18.0,24.0,24.0,24.0,16.0,20.0,36.0,49.0,49.0,48.0,32.0,40.0,2.0,2.04166666667,2.04166666667,2.0,2.0,2.0,27.0,29.0,22.0,31.0,35.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,100.0,108.0,107.0,106.0,92.0,107.0,106.0,114.0,107.0,109.0,95.0,1.02884615385,1.06,1.05555555556,1.0,1.02830188679,1.03260869565,143.0,155.0,163.0,155.0,141.0,135.0,1.17213114754,1.25,1.23484848485,1.18320610687,1.15573770492,1.19469026549,122.0,124.0,132.0,131.0,122.0,113.0,95.0,892.0,254.0,638.0,1.0,126.0,617.0,744.0,166.0,1.19892473118,2.01587301587,1.0340356564,1.43742051104,1.7233589998,1.09495421419,1.42728483045,1.70516329301,1.093018877,1.33572964257,1.54375311149,1.07505241961,1.39997669134,1.65646097066,1.08775277838,1.52485078053,1.88295967596,1.11123736656,1.5625,1.953125,1.11803398875,1.37389142704,1.61038093497,1.06922973871,1.10562167471,1.0,1.0,1.0,0.0,0.0,0.0,15376.0,1906624.0,11.1355287257,1.0,1.0,1.0,17424.0,2299968.0,11.4891252931,17161.0,2248091.0,11.4455231423,553536.0,411830784.0,27.276363394,14884.0,1815848.0,11.0453610172,12769.0,1442897.0,10.6301458127,0,0,0,1,40M,1W,1
2016-09-20 15:00:00,24.0,24.0,24.0,16.0,20.0,19.0,49.0,49.0,48.0,32.0,40.0,38.0,2.04166666667,2.04166666667,2.0,2.0,2.0,2.0,29.0,22.0,31.0,35.0,22.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,108.0,107.0,106.0,92.0,103.0,106.0,114.0,107.0,109.0,95.0,106.0,1.06,1.05555555556,1.0,1.02830188679,1.03260869565,1.02912621359,155.0,163.0,155.0,141.0,135.0,144.0,1.25,1.23484848485,1.18320610687,1.15573770492,1.19469026549,1.18032786885,124.0,132.0,131.0,122.0,113.0,122.0,81.0,893.0,256.0,637.0,1.0,127.0,616.0,744.0,167.0,1.2002688172,2.0157480315,1.03409090909,1.44064523355,1.72916155049,1.09556780585,1.39317387799,1.64440195435,1.08642895251,1.42728483045,1.70516329301,1.093018877,1.33572964257,1.54375311149,1.07505241961,1.39997669134,1.65646097066,1.08775277838,1.52485078053,1.88295967596,1.11123736656,1.5625,1.953125,1.06934400826,1.10579891764,1.0,1.0,1.0,1.0,1.0,1.0,17424.0,2299968.0,11.4891252931,0.0,0.0,0.0,17161.0,2248091.0,11.4455231423,14884.0,1815848.0,11.0453610172,553536.0,411830784.0,27.276363394,12769.0,1442897.0,10.6301458127,14884.0,1815848.0,11.0453610172,0,0,1,0,0M,1W,1
2016-09-20 15:20:00,24.0,24.0,16.0,20.0,19.0,22.0,49.0,48.0,32.0,40.0,38.0,44.0,2.04166666667,2.0,2.0,2.0,2.0,2.0,22.0,31.0,35.0,22.0,28.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0,107.0,106.0,92.0,103.0,104.0,114.0,107.0,109.0,95.0,106.0,107.0,1.05555555556,1.0,1.02830188679,1.03260869565,1.02912621359,1.02884615385,163.0,155.0,141.0,135.0,144.0,151.0,1.23484848485,1.18320610687,1.15573770492,1.19469026549,1.18032786885,1.19841269841,132.0,131.0,122.0,113.0,122.0,126.0,100.0,889.0,251.0,638.0,1.0,125.0,620.0,746.0,170.0,1.19168900804,2.008,1.02903225806,1.42012269189,1.692344602,1.09164509253,1.43619299572,1.72115192344,1.09472037453,1.39317387799,1.64440195435,1.08642895251,1.42728483045,1.70516329301,1.093018877,1.33572964257,1.54375311149,1.07505241961,1.39997669134,1.65646097066,1.08775277838,1.52485078053,1.88295967596,1.05890738814,1.0896498607,1.0,1.0,1.0,0.0,0.0,0.0,17161.0,2248091.0,11.4455231423,0.0,0.0,0.0,14884.0,1815848.0,11.0453610172,12769.0,1442897.0,10.6301458127,556516.0,415160936.0,27.3130005675,14884.0,1815848.0,11.0453610172,15876.0,2000376.0,11.2249721603,0,0,1,0,20M,1W,1
2016-09-20 15:40:00,24.0,16.0,20.0,19.0,22.0,26.0,48.0,32.0,40.0,38.0,44.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,31.0,35.0,22.0,28.0,32.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,106.0,92.0,103.0,104.0,90.0,107.0,109.0,95.0,106.0,107.0,90.0,1.0,1.02830188679,1.03260869565,1.02912621359,1.02884615385,1.0,155.0,141.0,135.0,144.0,151.0,142.0,1.18320610687,1.15573770492,1.19469026549,1.18032786885,1.19841269841,1.22413793103,131.0,122.0,113.0,122.0,126.0,116.0,63.0,868.0,254.0,614.0,1.0,127.0,602.0,730.0,169.0,1.18904109589,2.0,1.01993355482,1.41381872772,1.68108856939,1.09043160991,1.4985136742,1.83438742876,1.10640766946,1.43619299572,1.72115192344,1.09472037453,1.39317387799,1.64440195435,1.08642895251,1.42728483045,1.70516329301,1.093018877,1.33572964257,1.54375311149,1.07505241961,1.39997669134,1.65646097066,1.04026445624,1.06100062481,1.0,1.0,1.0,0.0,0.0,0.0,14884.0,1815848.0,11.0453610172,0.0,0.0,0.0,12769.0,1442897.0,10.6301458127,14884.0,1815848.0,11.0453610172,532900.0,389017000.0,27.0185121722,15876.0,2000376.0,11.2249721603,13456.0,1560896.0,10.7703296143,0,0,1,0,40M,1W,1
2016-09-20 16:00:00,16.0,20.0,19.0,22.0,26.0,18.0,32.0,40.0,38.0,44.0,52.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,35.0,22.0,28.0,32.0,21.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,92.0,103.0,104.0,90.0,77.0,109.0,95.0,106.0,107.0,90.0,80.0,1.02830188679,1.03260869565,1.02912621359,1.02884615385,1.0,1.03896103896,141.0,135.0,144.0,151.0,142.0,116.0,1.15573770492,1.19469026549,1.18032786885,1.19841269841,1.22413793103,1.22105263158,122.0,113.0,122.0,126.0,116.0,95.0,59.0,829.0,242.0,587.0,1.0,121.0,572.0,694.0,156.0,1.19452449568,2.0,1.02622377622,1.42688877077,1.7044535893,1.0929430432,1.49096952909,1.82055226709,1.10501250291,1.4985136742,1.83438742876,1.10640766946,1.43619299572,1.72115192344,1.09472037453,1.39317387799,1.64440195435,1.08642895251,1.42728483045,1.70516329301,1.093018877,1.33572964257,1.54375311149,1.05313523889,1.08075242172,1.0,1.0,1.0,0.0,0.0,0.0,12769.0,1442897.0,10.6301458127,0.0,0.0,0.0,14884.0,1815848.0,11.0453610172,15876.0,2000376.0,11.2249721603,481636.0,334255384.0,26.3438797446,13456.0,1560896.0,10.7703296143,9025.0,857375.0,9.74679434481,0,0,0,0,0M,1W,1
